Station,Satellite,Max Distance,MSE,MAE,MAE Percentage,Count,Overall_MSE,Overall_MAE,Overall_MAE_Percentage,Min_MSE,Min_MSE_Distance,Min_MAE,Min_MAE_Distance,Min_MAE_Percentage,Min_MAE_Percentage_Distance
1,AMSR,145,0.002671322412336463,0.04281740189727795,36.41711472410123,1239,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,150,0.002671322412336463,0.04281740189727795,36.41711472410123,1239,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,155,0.002671322412336463,0.04281740189727795,36.41711472410123,1239,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
1,AMSR,160,0.002671322412336463,0.04281740189727795,36.41711472410123,1239,0.0030996031035837885,0.04576996583258265,37.11301533953542,0.0026464055820575217,25,0.042514238729951574,15,36.40974614143307,115
2,AMSR,15,0.004017350440233836,0.0541537908056782,30.67536463456697,1003,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,20,0.004019539755062493,0.054095136960067486,30.58634849941346,1016,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,25,0.004013753166309444,0.05404269349732868,30.55182296638254,1025,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,30,0.00400700188435725,0.05398039464274123,30.515743866542376,1027,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,35,0.004030924933841259,0.053994266463228004,30.41978918237297,1058,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,40,0.004039421131758454,0.05399428705021482,30.39600917229601,1064,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,45,0.00403950819902932,0.05401252296256588,30.39697314260337,1066,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,50,0.004066685721061289,0.05417449342173063,30.429626964820027,1072,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,55,0.004076259394661823,0.054256042787348704,30.464398742367464,1078,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
