rnn,y_true,shift_bl,ARIMA
0.41687799,0.4306930693069307,0.4653465346534653,0.26589054227224396
0.42059678,0.4356435643564357,0.4603960396039603,0.26587706317489457
0.4236366,0.4356435643564357,0.4603960396039603,0.2658635840775452
0.42286092,0.4405940594059406,0.4603960396039603,0.2658501049801958
0.41784364,0.4504950495049504,0.4554455445544554,0.2658366258828464
0.4118744,0.4554455445544554,0.4554455445544554,0.265823146785497
0.4074803,0.4554455445544554,0.4504950495049504,0.2658096676881476
0.40311193,0.4554455445544554,0.4504950495049504,0.26579618859079823
0.39861232,0.4603960396039603,0.4455445544554455,0.26578270949344884
0.39658913,0.5544554455445545,0.4455445544554455,0.26576923039609945
0.392935,0.8514851485148516,0.4455445544554455,0.26575575129875006
0.38904807,0.7722772277227723,0.4455445544554455,0.2657422722014007
0.38678277,0.7722772277227723,0.4455445544554455,0.2657287931040513
0.3833087,0.8217821782178218,0.4405940594059406,0.2657153140067019
0.3803847,0.801980198019802,0.4405940594059406,0.2657018349093525
0.3786647,0.7871287128712872,0.4405940594059406,0.2656883558120031
0.3778,0.7673267326732673,0.4405940594059406,0.26567487671465373
0.37693003,0.7376237623762376,0.4405940594059406,0.26566139761730434
0.37674183,0.7128712871287128,0.4405940594059406,0.26564791851995495
0.37489074,0.698019801980198,0.4405940594059406,0.26563443942260556
0.37422892,0.6831683168316831,0.4405940594059406,0.2656209603252562
0.37319875,0.6683168316831684,0.4405940594059406,0.2656074812279068
0.37362874,0.6584158415841584,0.4405940594059406,0.2655940021305574
0.37581104,0.6485148514851485,0.4405940594059406,0.265580523033208
0.3776706,0.6435643564356436,0.4405940594059406,0.2655670439358586
0.38191715,0.6336633663366337,0.4356435643564357,0.2655535648385092
0.38656032,0.6237623762376238,0.4356435643564357,0.26554008574115984
0.3900824,0.6188118811881188,0.4356435643564357,0.26552660664381045
0.39028087,0.6138613861386139,0.4306930693069307,0.26551312754646106
0.38817364,0.6039603960396039,0.4306930693069307,0.26549964844911167
0.38652712,0.599009900990099,0.4306930693069307,0.2654861693517623
0.38588354,0.5940594059405941,0.4257425742574258,0.2654726902544129
0.3849839,0.5940594059405941,0.4257425742574258,0.2654592111570635
0.38300425,0.5891089108910892,0.4257425742574258,0.2654457320597141
0.3784966,0.5841584158415842,0.4257425742574258,0.2654322529623647
0.37570792,0.5841584158415842,0.4207920792079208,0.26541877386501533
0.37297443,0.5792079207920793,0.4207920792079208,0.26540529476766594
0.37259433,0.5792079207920793,0.4207920792079208,0.26539181567031656
0.3733327,0.5742574257425743,0.4207920792079208,0.26537833657296717
0.37091935,0.5742574257425743,0.4207920792079208,0.2653648574756178
0.3698678,0.5693069306930694,0.4207920792079208,0.2653513783782684
0.36871386,0.5693069306930694,0.4207920792079208,0.265337899280919
0.36853608,0.5643564356435644,0.4207920792079208,0.2653244201835696
0.36842892,0.5643564356435644,0.4207920792079208,0.2653109410862202
0.37393492,0.5693069306930694,0.4207920792079208,0.26529746198887083
0.3780238,0.5693069306930694,0.4207920792079208,0.26528398289152144
0.38495064,0.5693069306930694,0.4207920792079208,0.26527050379417205
0.3908794,0.5693069306930694,0.4207920792079208,0.26525702469682266
0.3963568,0.5643564356435644,0.4207920792079208,0.2652435455994733
0.40122715,0.5643564356435644,0.4207920792079208,0.2652300665021239
0.4052026,0.5594059405940595,0.4158415841584159,0.2652165874047745
0.4076,0.5544554455445545,0.4158415841584159,0.2652031083074251
0.4052578,0.5544554455445545,0.4158415841584159,0.2651896292100757
0.40339595,0.5495049504950495,0.4158415841584159,0.2651761501127263
0.40367675,0.5445544554455446,0.4158415841584159,0.26516267101537694
0.4047085,0.5445544554455446,0.4158415841584159,0.26514919191802755
0.40514225,0.5445544554455446,0.4108910891089109,0.26513571282067816
0.40507856,0.5396039603960396,0.4108910891089109,0.26512223372332877
0.40405816,0.5396039603960396,0.4108910891089109,0.2651087546259794
0.40196666,0.5346534653465347,0.4108910891089109,0.26509527552863
0.39859957,0.5346534653465347,0.4108910891089109,0.2650817964312806
0.39465386,0.5346534653465347,0.4108910891089109,0.2650683173339312
0.38958734,0.5346534653465347,0.4108910891089109,0.2650548382365818
0.38140506,0.5346534653465347,0.4108910891089109,0.26504135913923244
0.37879694,0.5297029702970297,0.4108910891089109,0.26502788004188305
0.3765727,0.5297029702970297,0.4108910891089109,0.26501440094453366
0.37334064,0.5297029702970297,0.4108910891089109,0.26500092184718427
0.37223035,0.5297029702970297,0.4108910891089109,0.2649874427498349
0.37535045,0.5346534653465347,0.4108910891089109,0.2649739636524855
0.37926567,0.5346534653465347,0.4108910891089109,0.2649604845551361
0.38579607,0.5346534653465347,0.4158415841584159,0.2649470054577867
0.3964612,0.5396039603960396,0.4158415841584159,0.2649335263604373
0.4061817,0.5396039603960396,0.4108910891089109,0.26492004726308793
0.4130843,0.5346534653465347,0.4108910891089109,0.26490656816573854
0.41632473,0.5346534653465347,0.4108910891089109,0.26489308906838915
0.4220629,0.5297029702970297,0.4059405940594059,0.26487960997103976
0.42032582,0.5247524752475248,0.4108910891089109,0.2648661308736904
0.4146654,0.5198019801980198,0.4059405940594059,0.264852651776341
0.4116735,0.5198019801980198,0.4059405940594059,0.2648391726789916
0.41081464,0.5198019801980198,0.4059405940594059,0.2648256935816422
0.40972665,0.5148514851485149,0.4059405940594059,0.2648122144842928
0.40743184,0.5148514851485149,0.4059405940594059,0.26479873538694343
