Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude,Sat_SM_SMAP,Sat_SM_AMSR,distance_AMSR,distance_SMAP,distance_AMSR,distance_AMSR,distance_SMAP
2017-02-27,0.0,0.188,0.199,0.172,0.188,18.38,17.42,16.84,16.98,20.3,72.76,1.981,202.7,332.6,,,,,,,,10.005625426359256,
2017-02-28,0.0,0.185,0.197,0.171,0.187,19.57,18.85,18.35,17.93,21.84,75.83,3.561,216.6,347.8,,,,,,,,10.421529901021348,
2017-03-01,0.0,0.18,0.193,0.168,0.185,19.19,18.39,17.94,18.43,15.51,37.66,3.511,28.18,741.0,,,,,,,,12.062319206286476,
2017-03-02,0.0,0.169,0.187,0.165,0.183,16.37,15.63,15.63,18.14,13.7,18.02,3.166,78.44,832.0,,,,,11.330347322113871,,11.330347322113871,11.330347322113871,
2017-03-03,0.0,0.161,0.184,0.163,0.181,15.97,14.95,14.74,17.53,15.5,21.61,3.763,157.1,649.8,,,,,,,,11.708672436751748,
2017-03-04,0.509,0.155,0.181,0.162,0.18,14.73,15.03,15.47,17.2,11.46,94.3,1.878,164.2,65.88,,,,,,,,95.29497493235098,
2017-03-05,0.0,0.23,0.216,0.164,0.178,16.4,15.76,15.51,16.66,16.36,84.8,1.459,210.4,209.9,30.3989,-98.6105,,0.15867934,11.380116937541146,,11.380116937541146,11.380116937541146,
2017-03-06,0.0,0.22,0.215,0.173,0.178,19.79,18.28,17.25,17.09,22.29,67.57,5.262,203.5,767.2,,,,,,,,467.0674351011291,
2017-03-07,0.0,0.207,0.209,0.172,0.177,19.34,18.92,18.74,18.21,16.07,43.14,3.182,40.97,586.0,30.3989,-98.6105,,0.15970698,10.772194932306997,,10.772194932306997,10.772194932306997,
2017-03-08,0.0,0.196,0.202,0.168,0.176,18.11,17.26,17.06,18.16,17.74,52.01,1.75,173.3,400.6,,,,,,,,10.349189506577764,
2017-03-09,0.0,0.189,0.199,0.167,0.176,19.18,18.73,18.53,18.49,20.04,77.67,2.622,195.9,209.3,,,,,,,,11.120657584597572,
2017-03-10,0.0,0.186,0.196,0.165,0.175,21.39,19.46,18.43,18.67,22.72,63.5,1.369,59.08,790.5,,,,,,,,11.487177064386392,
2017-03-11,0.0,0.176,0.192,0.164,0.175,20.06,19.54,19.18,19.26,18.45,79.3,2.136,158.2,154.1,,,,,664.3717813392408,,664.3717813392408,664.3717813392408,
2017-03-12,0.0,0.195,0.188,0.162,0.174,15.86,16.33,17.08,18.95,7.711,96.8,1.852,43.73,214.7,,,,,,,,10.642653070830788,
2017-03-13,0.0,0.203,0.189,0.16,0.173,16.11,15.44,15.59,17.72,12.79,69.67,2.526,45.53,713.5,30.3989,-98.6105,,0.12939644,384.3048756139127,,384.3048756139127,384.3048756139127,
2017-03-14,0.0,0.186,0.188,0.158,0.172,17.12,15.62,15.12,17.55,17.78,45.17,3.291,201.8,851.0,,,,,9.69754460191727,,9.69754460191727,9.69754460191727,
2017-03-15,0.0,0.173,0.185,0.158,0.171,19.18,17.45,16.51,17.75,19.03,55.39,3.005,181.7,760.7,,,,,,,,105.0720898634658,
2017-03-16,0.0,0.164,0.182,0.157,0.17,18.39,18.02,17.91,18.3,19.04,75.4,3.024,201.3,282.2,,,,,91.9534378374372,,91.9534378374372,91.9534378374372,
2017-03-17,0.0,0.158,0.179,0.156,0.17,19.35,18.59,18.32,18.54,20.79,66.69,3.42,200.1,542.9,,,,,11.21029330207108,,11.21029330207108,11.21029330207108,
2017-03-18,0.0,0.147,0.175,0.154,0.169,20.54,19.85,19.53,19.28,20.11,74.01,2.08,176.3,285.1,,,,,,,,370.2490031301174,
2017-03-19,0.0,0.142,0.171,0.152,0.169,22.72,20.93,19.77,19.47,24.37,42.24,3.218,198.9,883.0,,,,,,,,11.34877167708914,12.266493604285852
2017-03-20,0.0,0.133,0.164,0.149,0.168,23.62,21.85,20.75,20.34,22.01,63.07,3.081,198.5,887.0,,,,,,,,521.0803993180106,12.266493604285852
2017-03-21,0.0,0.125,0.158,0.146,0.166,23.3,21.64,20.78,20.83,22.45,63.37,3.353,213.9,871.0,30.3989,-98.6105,0.1682003587484359,0.13507177,10.881238282096936,12.266493604285852,11.573865943191391,10.881238282096936,12.266493604285852
2017-03-22,0.0,0.121,0.153,0.142,0.165,24.99,23.13,21.94,21.27,23.51,53.95,2.661,183.4,869.0,30.3989,-98.6105,,0.14171241,10.673587630308123,,10.673587630308123,10.673587630308123,
2017-03-23,0.0,0.116,0.147,0.137,0.163,24.27,22.73,21.89,21.76,23.33,41.67,5.5,187.2,904.0,,,,,,,,11.747842501263438,12.266493604285852
2017-03-24,0.0,0.12,0.144,0.133,0.161,22.41,21.76,21.7,21.86,20.84,32.13,1.399,292.8,695.7,,,,,,,,11.042980253623348,12.266493604285852
2017-03-25,0.0,0.121,0.14,0.128,0.159,22.1,20.57,19.91,21.38,19.91,35.48,2.436,357.7,915.0,,,,,,,,478.3028449191963,12.266493604285852
2017-03-26,0.0,0.118,0.139,0.126,0.156,23.84,22.23,21.32,21.51,25.94,30.06,4.309,195.8,890.0,,,,,,,,11.466283133608004,12.266493604285852
2017-03-27,0.0,0.115,0.138,0.123,0.154,25.81,23.97,22.78,22.1,23.48,46.51,1.777,15.82,883.0,,,,,40.393500325459925,,40.393500325459925,40.393500325459925,
2017-03-28,0.0,0.111,0.136,0.121,0.153,23.54,23.24,23.27,22.83,23.57,65.54,4.41,176.9,596.0,30.3989,-98.6105,,0.13359486,12.299072813182736,,12.299072813182736,12.299072813182736,
2017-03-29,0.0,0.215,0.16,0.118,0.151,22.9,21.62,20.94,22.28,22.84,28.33,2.386,139.8,922.0,30.3989,-98.6105,,0.117556095,327.0799976087048,,327.0799976087048,327.0799976087048,
2017-03-30,0.0,0.182,0.163,0.116,0.149,21.04,19.83,19.35,21.64,20.42,25.6,2.922,2.44,943.0,,,,,9.5763166377395,,9.5763166377395,9.5763166377395,
2017-03-31,0.0,0.161,0.159,0.117,0.148,22.67,20.99,20.13,21.43,25.75,29.51,4.924,191.8,928.0,,,,,9.884450417874062,12.266493604285852,11.075472011079956,9.884450417874062,12.266493604285852
2017-04-01,0.0,0.143,0.153,0.117,0.147,20.86,20.72,20.85,21.7,19.45,85.9,2.748,175.4,133.7,,,,,,,,97.4192749848841,12.266493604285852
2017-04-02,0.0,0.235,0.213,0.116,0.146,19.89,19.53,20.03,21.62,16.44,78.83,2.241,30.06,578.6,,,,,10.016447523390744,,10.016447523390744,10.016447523390744,
2017-04-03,0.0,0.21,0.202,0.126,0.146,20.96,19.34,18.56,20.74,25.62,25.15,2.267,197.1,939.0,,,,,,,,378.4417866102406,
2017-04-04,0.0,0.182,0.19,0.13,0.145,21.44,20.18,19.55,20.91,27.04,21.32,4.239,214.2,877.0,,,,,11.197229237956083,12.266493604285852,11.731861421120968,11.197229237956083,12.266493604285852
2017-04-05,0.0,0.164,0.181,0.13,0.144,21.01,19.76,19.21,21.03,15.96,38.0,3.566,9.47,959.0,,,,,,,,36.16649246729151,
2017-04-06,0.0,0.151,0.173,0.129,0.143,21.64,19.79,18.84,20.75,20.71,27.35,2.065,189.1,957.0,,,,,,,,11.043011228257102,12.266493604285852
2017-04-07,0.0,0.137,0.166,0.127,0.142,22.62,20.89,19.95,21.0,21.31,34.53,3.183,191.9,952.0,,,,,,,,10.668601792187507,12.266493604285852
2017-04-08,0.0,0.126,0.158,0.126,0.141,22.93,21.41,20.78,21.37,22.08,58.23,3.953,197.4,949.0,,,,,,,,11.154191520560437,12.266493604285852
2017-04-09,0.0,0.119,0.152,0.124,0.14,23.01,22.42,22.12,21.91,21.24,66.63,3.113,201.7,432.9,,,,,10.884341990688792,12.266493604285852,11.575417797487322,10.884341990688792,12.266493604285852
2017-04-10,0.0,0.116,0.148,0.123,0.139,23.77,22.98,22.58,22.16,23.14,74.61,1.633,189.7,261.9,,,,,239.9443091644638,12.266493604285852,126.10540138437482,239.9443091644638,12.266493604285852
2017-04-11,0.0,0.142,0.145,0.121,0.138,22.15,22.25,22.25,22.26,18.22,97.2,1.413,48.43,44.79,,,,,,,,11.952443575246102,12.266493604285852
2017-04-12,0.0,0.141,0.143,0.12,0.138,21.21,20.95,20.94,21.87,17.61,79.2,2.538,131.0,221.3,,,,,522.0537008128947,12.266493604285852,267.1600972085903,522.0537008128947,12.266493604285852
2017-04-13,0.0,0.136,0.143,0.119,0.137,22.85,21.77,21.1,21.5,22.11,58.23,3.218,185.0,548.2,30.3989,-98.6105,,0.14011386,12.313094038021497,,12.313094038021497,12.313094038021497,
2017-04-14,0.0,0.13,0.141,0.118,0.136,22.75,21.73,21.26,21.72,21.06,65.27,3.031,185.5,592.4,30.3989,-98.6105,0.1955414116382599,0.14737254,340.9793460448615,12.266493604285852,176.62291982457367,340.9793460448615,12.266493604285852
2017-04-15,0.0,0.126,0.14,0.118,0.135,22.94,21.94,21.57,21.79,23.03,64.66,2.847,192.8,563.4,,,,,,,,10.633935720946614,12.266493604285852
2017-04-16,0.0,0.12,0.138,0.116,0.133,23.07,22.79,22.52,22.23,21.36,72.62,2.082,181.1,214.7,,,,,,,,90.23944808323274,12.266493604285852
2017-04-17,0.0,0.119,0.137,0.115,0.132,24.03,23.15,22.45,22.29,22.09,68.96,1.42,148.9,241.3,,,,,,,,614.9735845873435,12.266493604285852
2017-04-18,0.0,0.118,0.136,0.113,0.13,23.45,21.71,20.93,22.0,21.92,63.64,1.567,66.12,848.0,30.3989,-98.6105,0.1373719274997711,0.1501809,10.5521297792327,12.266493604285852,11.409311691759276,10.5521297792327,12.266493604285852
2017-04-19,0.0,0.115,0.136,0.113,0.128,26.29,24.53,23.31,22.61,23.64,60.52,2.487,189.4,810.0,,,,,,,,11.880008728175858,12.266493604285852
2017-04-20,0.0,0.112,0.134,0.113,0.126,27.54,25.42,24.01,23.26,25.47,53.82,2.82,195.5,916.0,30.3989,-98.6105,,0.13927792,12.30995615233786,,12.30995615233786,12.30995615233786,
2017-04-21,0.0,0.109,0.133,0.111,0.123,27.54,25.83,24.81,23.93,24.59,58.49,3.696,203.1,897.0,30.3989,-98.6105,0.1711845397949218,0.111969694,674.7185909837704,12.266493604285852,343.4925422940281,674.7185909837704,12.266493604285852
2017-04-22,0.0,0.107,0.13,0.11,0.122,22.4,23.17,23.95,24.43,13.1,63.67,3.452,14.96,410.1,30.3989,-98.6105,0.1582444161176681,0.14306736,10.426545106564502,12.266493604285852,11.346519355425176,10.426545106564502,12.266493604285852
2017-04-23,0.0,0.111,0.129,0.108,0.119,23.09,21.12,20.29,22.78,17.93,33.82,2.886,32.77,999.0,30.3989,-98.6105,0.1387009024620056,0.047482446,492.2024575623648,12.266493604285852,252.23447558332535,492.2024575623648,12.266493604285852
2017-04-24,0.0,0.109,0.129,0.108,0.117,24.42,22.36,21.3,22.72,22.09,36.15,2.985,183.3,919.0,,,,,10.39771316267919,12.266493604285852,11.332103383482522,10.39771316267919,12.266493604285852
2017-04-25,0.0,0.106,0.13,0.108,0.116,26.83,24.57,23.23,23.18,24.04,66.07,3.397,201.3,795.1,,,,,11.526699646466016,12.266493604285852,11.896596625375937,11.526699646466016,12.266493604285852
2017-04-26,0.0,0.105,0.131,0.109,0.114,28.91,26.71,25.21,24.01,27.08,16.65,4.963,11.03,984.0,,,,,461.1856302704289,12.266493604285852,236.72606193735737,461.1856302704289,12.266493604285852
2017-04-27,0.0,0.1,0.129,0.107,0.113,27.2,25.05,23.94,24.42,22.63,29.38,3.244,186.7,967.0,30.3989,-98.6105,0.1557605117559433,0.14617915,11.642768613596935,12.266493604285852,11.954631108941394,11.642768613596935,12.266493604285852
2017-04-28,0.0,0.1,0.129,0.107,0.111,29.56,27.03,25.43,24.62,27.45,57.84,2.772,195.2,926.0,30.3989,-98.6105,0.1698126345872879,0.14058755,49.47827607910375,12.266493604285852,30.872384841694803,49.47827607910375,12.266493604285852
2017-04-29,0.0,0.099,0.129,0.107,0.111,29.67,28.08,26.84,25.41,27.1,60.15,2.127,217.7,429.0,30.3989,-98.6105,0.1387731581926345,0.1517568,11.173333990948228,12.266493604285852,11.71991379761704,11.173333990948228,12.266493604285852
2017-04-30,0.0,0.108,0.125,0.105,0.11,24.23,22.94,22.81,25.04,16.68,28.82,3.626,48.25,1016.0,,,,,,,,364.8358744223744,12.266493604285852
2017-05-01,0.0,0.109,0.126,0.104,0.109,25.67,23.41,22.39,24.15,25.23,23.76,4.0,212.8,1009.0,,,,,,,,12.536384926877387,
2017-05-02,0.0,0.104,0.127,0.105,0.108,28.22,25.69,24.3,24.44,27.89,21.83,3.623,207.7,994.0,30.3989,-98.6105,0.1438516825437545,0.14479275,11.176914476551952,12.266493604285852,11.721704040418905,11.176914476551952,12.266493604285852
