"TOA5","CR300_18_TRACER2","CR300","26682","CR300.Std.10.05","CPU:CR300_18_TRACER2.CR300","42702","SubHourly_met"
"TIMESTAMP","RECORD","Rain_mm_Tot","AirTC_Avg","RH_Avg","WS_ms_S_WVT","WindDir_D1_WVT","SlrW_Avg","ETos","Rso"
"TS","RN","mm","Deg C","%","meters/second","Deg","W/m^2","mm","MJ/m²"
"","","Tot","Avg","Avg","WVc","WVc","Avg","ETXs","Rso"
"2022-05-09 02:00:00",5608,0,25.76,88,3.557,162.6,0,0.023,0
"2022-05-09 02:05:00",5609,0,25.76,88,4.105,155.6,0,0.025,0
"2022-05-09 02:10:00",5610,0,25.77,87.9,4.648,155.2,0,0.027,0
"2022-05-09 02:15:00",5611,0,25.8,87.9,4.45,157.9,0,0.027,0
"2022-05-09 02:20:00",5612,0,25.8,87.9,4.047,156.9,0,0.025,0
"2022-05-09 02:25:00",5613,0,25.79,87.8,3.97,162.7,0,0.025,0
"2022-05-09 02:30:00",5614,0,25.79,87.6,4.332,155.9,0,0.027,0
"2022-05-09 02:35:00",5615,0,25.81,87.6,4.155,158.7,0,0.026,0
"2022-05-09 02:40:00",5616,0,25.82,87.6,3.72,166.2,0,0.025,0
"2022-05-09 02:45:00",5617,0,25.83,87.4,4.203,163.3,0,0.027,0
"2022-05-09 02:50:00",5618,0,25.86,87.4,4.168,165.5,0,0.027,0
"2022-05-09 02:55:00",5619,0,25.87,87.5,3.333,165.4,0,0.024,0
"2022-05-09 03:00:00",5620,0,25.87,87.4,3.623,163.4,0,0.025,0
"2022-05-09 03:05:00",5621,0,25.89,87.4,3.198,160.9,0,0.023,0
"2022-05-09 03:10:00",5622,0,25.91,87.3,3.185,158.7,0,0.023,0
"2022-05-09 03:15:00",5623,0,25.92,87.3,3.258,157.1,0,0.024,0
"2022-05-09 03:20:00",5624,0,25.93,87.2,3.308,169.5,0,0.024,0
"2022-05-09 03:25:00",5625,0,25.95,87.1,2.59,188.8,0,0.021,0
"2022-05-09 03:30:00",5626,0,25.95,86.9,3.27,180.9,0,0.025,0
"2022-05-09 03:35:00",5627,0,25.95,86.6,3.913,178.4,0,0.028,0
"2022-05-09 03:40:00",5628,0,25.98,86.2,3.967,187.3,0,0.029,0
"2022-05-09 03:45:00",5629,0,26.02,86,3.745,173.9,0,0.028,0
"2022-05-09 03:50:00",5630,0,26.05,85.8,3.188,157.7,0,0.026,0
"2022-05-09 03:55:00",5631,0,26.05,85.7,2.97,166.6,0,0.025,0
"2022-05-09 04:00:00",5632,0,26.02,85.6,3.607,182.1,0,0.029,0
"2022-05-09 04:05:00",5633,0,25.99,84.7,4.443,191.7,0,0.034,0
"2022-05-09 04:10:00",5634,0,26.01,84.7,3.437,178.2,0,0.03,0
"2022-05-09 04:15:00",5635,0,26.03,85,3.235,172.2,0,0.028,0
"2022-05-09 04:20:00",5636,0,26.05,85.2,2.967,169.5,0,0.026,0
"2022-05-09 04:25:00",5637,0,26.03,85.2,3.205,164.9,0,0.027,0
"2022-05-09 04:30:00",5638,0,26.03,85.3,2.715,176.6,0,0.025,0
"2022-05-09 04:35:00",5639,0,25.98,85,3.79,184.8,0,0.031,0.003
"2022-05-09 04:40:00",5640,0,25.97,84.6,4.103,180.3,0,0.033,0.008
"2022-05-09 04:45:00",5641,0,25.97,84.3,3.508,178.2,0,0.031,0.015
"2022-05-09 04:50:00",5642,0,25.97,84.2,3.525,185.8,0,0.031,0.025
"2022-05-09 04:55:00",5643,0,25.96,84.1,2.793,172.2,0,0.027,0.037
"2022-05-09 05:00:00",5644,0,25.96,84.3,3.485,164.4,0,0.046,0.053
"2022-05-09 05:05:00",5645,0,25.97,84.1,3.998,159.7,0,0.052,0.07
"2022-05-09 05:10:00",5646,0,26.01,83.7,4.19,158.1,0,0.056,0.092
"2022-05-09 05:15:00",5647,0,26.04,83.4,4.17,161,0,0.056,0.12
"2022-05-09 05:20:00",5648,0,26.05,83.4,3.658,173.7,0,0.051,0.154
"2022-05-09 05:25:00",5649,0,26.05,83.4,3.73,178.6,0.216,0.052,0.194
"2022-05-09 05:30:00",5650,0,26.06,83.1,4.535,178.6,1.253,0.061,0.24
"2022-05-09 05:35:00",5651,0,26.08,83.2,3.368,176.2,2.781,0.048,0.29
"2022-05-09 05:40:00",5652,0,26.05,83.6,3.308,163.5,4.283,0.047,0.342
"2022-05-09 05:45:00",5653,0,26.02,83.7,2.873,169.6,7.266,0.041,0.397
"2022-05-09 05:50:00",5654,0,25.96,84,2.938,159,12.35,0.041,0.453
"2022-05-09 05:55:00",5655,0,25.96,84.1,3.4,161.5,20.23,0.047,0.511
"2022-05-09 06:00:00",5656,0,25.96,84.1,2.888,167.1,26.63,0.041,0.57
"2022-05-09 06:05:00",5657,0,25.91,84.1,3.067,166.2,28.34,0.043,0.63
"2022-05-09 06:10:00",5658,0,25.91,84.3,2.967,163.3,34.78,0.042,0.69
"2022-05-09 06:15:00",5659,0,25.98,84.2,3.577,156.2,46.4,0.05,0.752
"2022-05-09 06:20:00",5660,0,26.06,84.4,2.987,145.7,49.6,0.043,0.813
"2022-05-09 06:25:00",5661,0,26.08,84.5,3.073,147.6,51.11,0.044,0.876
"2022-05-09 06:30:00",5662,0,26.08,84.2,3.58,145.9,61.54,0.051,0.939
"2022-05-09 06:35:00",5663,0,26.12,83.8,3.995,161.1,75.91,0.057,1.003
"2022-05-09 06:40:00",5664,0,26.16,83.3,3.393,153.1,79.91,0.053,1.067
"2022-05-09 06:45:00",5665,0,26.18,83.3,4.025,151.8,109.8,0.061,1.13
"2022-05-09 06:50:00",5666,0,26.26,83.7,4.052,149,144.4,0.062,1.193
"2022-05-09 06:55:00",5667,0,26.35,83.9,4.138,155.5,214.1,0.066,1.256
"2022-05-09 07:00:00",5668,0,26.44,83.3,4.308,147.8,226.6,0.071,1.319
"2022-05-09 07:05:00",5669,0,26.51,82.5,4.43,157.2,236.3,0.075,1.383
"2022-05-09 07:10:00",5670,0,26.59,81.9,3.988,152,226.3,0.072,1.446
"2022-05-09 07:15:00",5671,0,26.63,82.2,4.535,158.8,272.9,0.08,1.509
"2022-05-09 07:20:00",5672,0,26.69,81.6,4.66,167,255.8,0.082,1.571
"2022-05-09 07:25:00",5673,0,26.73,80.9,4.575,162.6,271.2,0.085,1.634
"2022-05-09 07:30:00",5674,0,26.74,79.95,4.418,158.3,224.4,0.084,1.697
"2022-05-09 07:35:00",5675,0,26.73,80.2,3.443,167.1,308.3,0.075,1.758
"2022-05-09 07:40:00",5676,0,26.87,79.64,4.878,158.8,270.1,0.094,1.819
"2022-05-09 07:45:00",5677,0,26.8,79.41,4.65,160,218.9,0.089,1.88
"2022-05-09 07:50:00",5678,0,26.76,79.62,4.518,158.8,306.1,0.091,1.939
"2022-05-09 07:55:00",5679,0,26.86,79.33,4.46,165,292.1,0.091,1.998
"2022-05-09 08:00:00",5680,0,27,79.65,4.067,157.4,369.3,0.089,2.054
"2022-05-09 08:05:00",5681,0,27.1,79.69,3.885,151.4,299.8,0.083,2.11
"2022-05-09 08:10:00",5682,0,27.02,79.85,4.098,160.9,218.4,0.081,2.167
"2022-05-09 08:15:00",5683,0,27.02,79.49,4.703,157.4,408.6,0.099,2.223
"2022-05-09 08:20:00",5684,0,27.33,80.2,3.528,160.3,576.1,0.092,2.274
"2022-05-09 08:25:00",5685,0,27.65,78.86,3.915,150.1,518,0.099,2.327
"2022-05-09 08:30:00",5686,0,27.68,78.61,3.72,146.3,524,0.097,2.38
"2022-05-09 08:35:00",5687,0,27.72,78.27,3.803,148.5,553.9,0.101,2.432
"2022-05-09 08:40:00",5688,0,27.71,77.85,4.453,130.2,515.5,0.109,2.484
"2022-05-09 08:45:00",5689,0,27.71,78.18,4.71,138.6,613.4,0.117,2.534
"2022-05-09 08:50:00",5690,0,27.76,78.29,4.663,135.7,665.3,0.118,2.582
"2022-05-09 08:55:00",5691,0,27.73,78.17,4.715,139.4,515.2,0.112,2.63
"2022-05-09 09:00:00",5692,0,27.79,79.07,3.615,134,635.9,0.1,2.674
"2022-05-09 09:05:00",5693,0,28.03,78.42,4.22,136,698.2,0.115,2.718
"2022-05-09 09:10:00",5694,0,28.21,78.18,3.538,125,742.8,0.109,2.761
"2022-05-09 09:15:00",5695,0,28.29,77.96,3.35,137.7,599.8,0.099,2.803
"2022-05-09 09:20:00",5696,0,28.35,78.52,3.738,133.6,702.7,0.109,2.843
"2022-05-09 09:25:00",5697,0,28.24,78.03,4.487,135.1,691.1,0.12,2.886
"2022-05-09 09:30:00",5698,0,28.28,78.83,4.207,144.9,783.9,0.118,2.922
"2022-05-09 09:35:00",5699,0,28.54,78.63,3.597,142.7,705.3,0.107,2.958
"2022-05-09 09:40:00",5700,0,28.61,78.01,3.75,127.8,671.2,0.109,2.995
"2022-05-09 09:45:00",5701,0,28.42,78.8,3.575,135.3,565.6,0.098,3.03
"2022-05-09 09:50:00",5702,0,28.39,79.52,3.8,151.5,632,0.103,3.063
"2022-05-09 09:55:00",5703,0,28.45,79.33,3.778,129.3,616.2,0.102,3.095
"2022-05-09 10:00:00",5704,0,28.38,79.05,4.788,143.5,854,0.129,3.128
"2022-05-09 10:05:00",5705,0,28.58,79.56,3.608,142,910,0.115,3.153
"2022-05-09 10:10:00",5706,0,28.61,78.34,4.663,129.7,829,0.129,3.185
"2022-05-09 10:15:00",5707,0,28.57,78.94,4.133,126.9,761.8,0.116,3.21
"2022-05-09 10:20:00",5708,0,28.64,79.6,4.195,141.1,916,0.123,3.232
"2022-05-09 10:25:00",5709,0,28.65,78.8,4.533,145.7,902,0.13,3.258
"2022-05-09 10:30:00",5710,0,28.67,79.25,3.88,147.9,919,0.121,3.279
"2022-05-09 10:35:00",5711,0,28.83,78.67,4.253,150.9,956,0.13,3.299
"2022-05-09 10:40:00",5712,0,28.74,78.1,4.627,141.1,779.2,0.127,3.322
"2022-05-09 10:45:00",5713,0,28.72,78.85,4.638,137.3,939,0.133,3.337
"2022-05-09 10:50:00",5714,0,28.77,78.76,4.253,130.4,968,0.13,3.353
"2022-05-09 10:55:00",5715,0,28.87,79.16,3.81,134.4,902,0.12,3.365
"2022-05-09 11:00:00",5716,0,28.94,79.41,4.072,133,924,0.124,3.376
"2022-05-09 11:05:00",5717,0,29.08,79.6,3.143,142.9,971,0.114,3.385
"2022-05-09 11:10:00",5718,0,29.21,78.72,3.673,130.6,964,0.124,3.396
"2022-05-09 11:15:00",5719,0,29.02,79.01,4.285,124.4,883,0.126,3.406
"2022-05-09 11:20:00",5720,0,28.76,79.71,4.138,126.1,934,0.123,3.414
"2022-05-09 11:25:00",5721,0,28.75,80.1,3.88,118.6,890,0.116,3.418
"2022-05-09 11:30:00",5722,0,28.74,80.3,3.64,115.2,907,0.114,3.422
"2022-05-09 11:35:00",5723,0,28.87,80,3.925,124.9,986,0.123,3.422
"2022-05-09 11:40:00",5724,0,28.89,80,3.968,118.2,914,0.119,3.423
"2022-05-09 11:45:00",5725,0,28.76,79.97,4.19,112.2,930,0.123,3.423
"2022-05-09 11:50:00",5726,0,28.62,79.96,4.75,115,1006,0.133,3.422
"2022-05-09 11:55:00",5727,0,28.72,80.1,3.92,112.4,872,0.116,3.416
"2022-05-09 12:00:00",5728,0,28.81,80.9,3.63,129,981,0.116,3.407
"2022-05-09 12:05:00",5729,0,29.05,80.1,3.653,120.7,989,0.12,3.398
"2022-05-09 12:10:00",5730,0,29.02,79.59,4.345,117.3,959,0.128,3.391
"2022-05-09 12:15:00",5731,0,28.79,80.1,4.183,118.2,960,0.124,3.382
"2022-05-09 12:20:00",5732,0,28.89,80.4,4.183,123.7,1050,0.128,3.367
"2022-05-09 12:25:00",5733,0,28.96,80.1,3.658,109.6,826,0.11,3.353
"2022-05-09 12:30:00",5734,0,29.03,79.46,4.54,117.6,990,0.133,3.339
"2022-05-09 12:35:00",5735,0,29.14,79.51,3.857,123.8,1004,0.125,3.32
"2022-05-09 12:40:00",5736,0,29.17,79.11,4.44,127.7,998,0.134,3.302
"2022-05-09 12:45:00",5737,0,29.26,79.15,3.825,126.3,987,0.126,3.281
"2022-05-09 12:50:00",5738,0,29.28,78.83,3.69,122.7,983,0.125,3.26
"2022-05-09 12:55:00",5739,0,29.39,78.71,3.557,110,917,0.12,3.236
"2022-05-09 13:00:00",5740,0,29.28,78.59,4.275,117.2,980,0.133,3.213
"2022-05-09 13:05:00",5741,0,29.26,78.79,4.453,125.6,989,0.135,3.187
"2022-05-09 13:10:00",5742,0,29.23,78.94,4.318,132.8,975,0.132,3.159
"2022-05-09 13:15:00",5743,0,29.23,78.93,4.203,114.2,904,0.127,3.13
"2022-05-09 13:20:00",5744,0,29.28,78.81,4.258,120,767.2,0.121,3.1
"2022-05-09 13:25:00",5745,0,29.14,78.97,4.238,114.6,743.4,0.118,3.069
"2022-05-09 13:30:00",5746,0,29.03,79.7,4.04,116.9,758.6,0.113,3.036
"2022-05-09 13:35:00",5747,0,28.95,79.36,4.643,116.8,865,0.128,3.003
"2022-05-09 13:40:00",5748,0,28.94,79.93,4.3,129.5,952,0.126,2.966
"2022-05-09 13:45:00",5749,0,29.06,79.52,4.013,110.4,932,0.123,2.928
"2022-05-09 13:50:00",5750,0,29.22,78.95,3.615,116.1,909,0.119,2.889
"2022-05-09 13:55:00",5751,0,29.13,78.43,4.345,110.2,914,0.131,2.852
"2022-05-09 14:00:00",5752,0,29.08,78.27,4.328,130.8,884,0.129,2.812
"2022-05-09 14:05:00",5753,0,29.14,78.43,4.472,133.7,889,0.131,2.769
"2022-05-09 14:10:00",5754,0,29.04,78.38,3.963,120.2,889,0.124,2.726
"2022-05-09 14:15:00",5755,0,29.12,78.11,4.19,133.7,805,0.124,2.681
"2022-05-09 14:20:00",5756,0,29.01,77.69,4.692,128.2,761.4,0.13,2.638
"2022-05-09 14:25:00",5757,0,28.98,78.33,4.33,121.8,794.9,0.124,2.59
"2022-05-09 14:30:00",5758,0,29.08,78.46,3.84,130.5,820,0.118,2.54
"2022-05-09 14:35:00",5759,0,29.28,77.77,3.923,131.4,820,0.122,2.49
"2022-05-09 14:40:00",5760,0,29.25,77.5,4.482,126,806,0.131,2.441
"2022-05-09 14:45:00",5761,0,29.14,77.44,4.6,128.7,784.7,0.131,2.391
"2022-05-09 14:50:00",5762,0,29.16,78.12,4.085,120.7,781.5,0.121,2.337
"2022-05-09 14:55:00",5763,0,29.16,78.55,3.808,123.6,762.9,0.115,2.283
"2022-05-09 15:00:00",5764,0,29.23,77.53,4.295,126.3,747.8,0.125,2.231
"2022-05-09 15:05:00",5765,0,29.07,78.07,4.215,123.4,738.5,0.121,2.176
"2022-05-09 15:10:00",5766,0,29.19,78.83,3.432,127.9,718.7,0.106,2.118
"2022-05-09 15:15:00",5767,0,29.17,78.51,3.897,116.2,712.3,0.113,2.062
"2022-05-09 15:20:00",5768,0,29.14,79.31,3.255,120.3,689.2,0.1,2.004
"2022-05-09 15:25:00",5769,0,29.17,78.68,3.692,120.7,651.8,0.107,1.946
"2022-05-09 15:30:00",5770,0,29.11,78.65,3.875,119.4,656.7,0.109,1.888
"2022-05-09 15:35:00",5771,0,28.94,78.93,3.97,108.4,641,0.109,1.83
"2022-05-09 15:40:00",5772,0,28.9,79.41,3.36,119.1,623.1,0.097,1.769
"2022-05-09 15:45:00",5773,0,28.89,79.08,3.838,125.5,612.5,0.105,1.71
"2022-05-09 15:50:00",5774,0,28.92,79.3,3.855,123.5,590.9,0.103,1.648
"2022-05-09 15:55:00",5775,0,28.75,78.53,4.603,133.4,583.5,0.115,1.589
"2022-05-09 16:00:00",5776,0,28.68,79.48,4.11,137.6,550.6,0.103,1.526
"2022-05-09 16:05:00",5777,0,28.64,79.08,4.247,121.4,485.3,0.103,1.465
"2022-05-09 16:10:00",5778,0,28.57,79.75,4.043,119.5,503.3,0.098,1.402
"2022-05-09 16:15:00",5779,0,28.62,79.64,4.365,120.6,521.7,0.104,1.339
"2022-05-09 16:20:00",5780,0,28.53,79.73,3.943,124.3,471.7,0.095,1.276
"2022-05-09 16:25:00",5781,0,28.57,79.52,3.738,122.3,444.5,0.092,1.213
"2022-05-09 16:30:00",5782,0,28.45,79.52,4.19,133.4,446.9,0.098,1.151
"2022-05-09 16:35:00",5783,0,28.4,79.71,4.45,136.6,436.5,0.1,1.087
"2022-05-09 16:40:00",5784,0,28.39,80.1,3.8,130.8,416.6,0.089,1.024
"2022-05-09 16:45:00",5785,0,28.47,80.2,3.46,124.4,404.6,0.083,0.961
"2022-05-09 16:50:00",5786,0,28.48,80.3,3.585,129.9,382.4,0.084,0.898
"2022-05-09 16:55:00",5787,0,28.38,80.3,3.728,124.1,358.3,0.084,0.836
"2022-05-09 17:00:00",5788,0,28.23,80.8,3.817,130.1,319.5,0.081,0.774
"2022-05-09 17:05:00",5789,0,28.21,80.8,3.46,127.3,303.6,0.076,0.713
"2022-05-09 17:10:00",5790,0,28.11,80.9,4.36,119.8,324.3,0.088,0.652
"2022-05-09 17:15:00",5791,0,27.99,81.1,4.245,129.6,285.8,0.083,0.593
"2022-05-09 17:20:00",5792,0,27.9,81.2,4.005,124.6,224,0.077,0.534
"2022-05-09 17:25:00",5793,0,27.79,81.2,4.385,128.3,262.5,0.083,0.476
"2022-05-09 17:30:00",5794,0,27.73,81.6,3.735,128.7,198.1,0.07,0.42
"2022-05-09 17:35:00",5795,0,27.73,81.8,3.13,135.3,213.1,0.063,0.365
"2022-05-09 17:40:00",5796,0,27.73,81.1,3.9,118.5,205,0.074,0.312
"2022-05-09 17:45:00",5797,0,27.64,81.1,3.672,128.9,168.2,0.069,0.262
"2022-05-09 17:50:00",5798,0,27.54,81.5,4.155,126.9,171.7,0.074,0.214
"2022-05-09 17:55:00",5799,0,27.44,81.1,4.275,127.5,161.3,0.074,0.171
"2022-05-09 18:00:00",5800,0,27.35,81.3,4.61,127.6,136.9,0.075,0.134
"2022-05-09 18:05:00",5801,0,27.33,81.9,3.638,131.4,127.8,0.057,0.104
"2022-05-09 18:10:00",5802,0,27.34,82.2,3.867,123.1,110.8,0.056,0.079
"2022-05-09 18:15:00",5803,0,27.27,82.4,4.21,136.2,73.41,0.06,0.06
"2022-05-09 18:20:00",5804,0,27.15,82.3,4.295,139.9,65.56,0.041,0.044
"2022-05-09 18:25:00",5805,0,27.16,83.1,3.72,131,54.54,0.037,0.03
"2022-05-09 18:30:00",5806,0,27.1,83.3,3.365,125,43.24,0.034,0.019
"2022-05-09 18:35:00",5807,0,27.05,83.4,3.792,134.7,39.66,0.036,0.011
"2022-05-09 18:40:00",5808,0,27,83.6,3.712,130.4,32.43,0.035,0.005
"2022-05-09 18:45:00",5809,0,26.96,83.5,4.103,129.4,20.41,0.037,0.001
"2022-05-09 18:50:00",5810,0,26.91,83.3,4.658,136.2,15.82,0.039,0
"2022-05-09 18:55:00",5811,0,26.87,83.5,4.523,137.7,9.73,0.038,0
"2022-05-09 19:00:00",5812,0,26.82,83.8,3.415,137.2,5.675,0.032,0
"2022-05-09 19:05:00",5813,0,26.78,84.4,2.833,133.7,2.751,0.028,0
"2022-05-09 19:10:00",5814,0,26.77,84.6,3.403,133.9,0.708,0.03,0
"2022-05-09 19:15:00",5815,0,26.73,84.6,3.893,144.7,0.006,0.033,0
"2022-05-09 19:20:00",5816,0,26.68,84.7,4.205,136.4,0,0.034,0
"2022-05-09 19:25:00",5817,0,26.66,84.9,3.855,134.7,0,0.032,0
"2022-05-09 19:30:00",5818,0,26.64,84.9,3.735,131.9,0,0.031,0
"2022-05-09 19:35:00",5819,0,26.63,84.9,4.398,130.2,0,0.034,0
"2022-05-09 19:40:00",5820,0,26.62,85,4.23,130.9,0,0.033,0
"2022-05-09 19:45:00",5821,0,26.63,85.1,4.025,129.7,0,0.032,0
"2022-05-09 19:50:00",5822,0,26.59,84.8,4.025,135.8,0,0.033,0
"2022-05-09 19:55:00",5823,0,26.56,84.9,3.925,134.7,0,0.032,0
"2022-05-09 20:00:00",5824,0,26.55,85.1,4.032,137.7,0,0.032,0
"2022-05-09 20:05:00",5825,0,26.55,85.1,4.15,133.5,0,0.032,0
"2022-05-09 20:10:00",5826,0,26.52,85.1,3.978,137.4,0,0.032,0
"2022-05-09 20:15:00",5827,0,26.49,85.1,3.92,130.4,0,0.032,0
"2022-05-09 20:20:00",5828,0,26.48,85.1,3.81,136.7,0,0.031,0
"2022-05-09 20:25:00",5829,0,26.45,85.4,3.623,133.3,0,0.03,0
"2022-05-09 20:30:00",5830,0,26.42,85.7,3.147,139.7,0,0.027,0
"2022-05-09 20:35:00",5831,0,26.39,85.8,3.237,137.3,0,0.027,0
"2022-05-09 20:40:00",5832,0,26.4,85.6,4.408,138.2,0,0.032,0
"2022-05-09 20:45:00",5833,0,26.43,85.5,2.975,138,0,0.026,0
"2022-05-09 20:50:00",5834,0,26.41,85.2,4.075,133.2,0,0.032,0
"2022-05-09 20:55:00",5835,0,26.4,85.1,3.412,142.9,0,0.029,0
"2022-05-09 21:00:00",5836,0,26.39,85.5,3.325,139.6,0,0.028,0
"2022-05-09 21:05:00",5837,0,26.34,85.3,3.55,141,0,0.029,0
"2022-05-09 21:10:00",5838,0,26.33,85.5,3.045,142.2,0,0.026,0
"2022-05-09 21:15:00",5839,0,26.3,85.7,3.21,139.4,0,0.027,0
"2022-05-09 21:20:00",5840,0,26.29,85.8,3.188,137.7,0,0.027,0
"2022-05-09 21:25:00",5841,0,26.28,85.8,3.35,143.7,0,0.027,0
"2022-05-09 21:30:00",5842,0,26.25,85.9,3.115,136.2,0,0.026,0
"2022-05-09 21:35:00",5843,0,26.25,86,3.362,137.9,0,0.027,0
"2022-05-09 21:40:00",5844,0,26.29,86.1,3.62,147.8,0,0.028,0
"2022-05-09 21:45:00",5845,0,26.28,86.2,3.298,132.2,0,0.026,0
"2022-05-09 21:50:00",5846,0,26.29,86.3,4.105,144.2,0,0.029,0
"2022-05-09 21:55:00",5847,0,26.34,86.2,3.825,143.9,0,0.029,0
"2022-05-09 22:00:00",5848,0,26.34,86.3,3.867,150.1,0,0.029,0
"2022-05-09 22:05:00",5849,0,26.33,86,3.842,145.8,0,0.029,0
"2022-05-09 22:10:00",5850,0,26.38,85.8,3.83,140.6,0,0.029,0
"2022-05-09 22:15:00",5851,0,26.39,85.9,3.773,143.7,0,0.029,0
"2022-05-09 22:20:00",5852,0,26.39,85.7,4.593,146.6,0,0.033,0
"2022-05-09 22:25:00",5853,0,26.42,85.4,3.838,151.6,0,0.03,0
"2022-05-09 22:30:00",5854,0,26.4,85,4.278,144.9,0,0.033,0
"2022-05-09 22:35:00",5855,0,26.36,84.7,3.62,147,0,0.031,0
"2022-05-09 22:40:00",5856,0,26.36,84.6,3.7,151.1,0,0.031,0
"2022-05-09 22:45:00",5857,0,26.34,84.8,2.825,149.1,0,0.026,0
"2022-05-09 22:50:00",5858,0,26.28,84.8,3.62,152.4,0,0.03,0
"2022-05-09 22:55:00",5859,0,26.25,83.9,4.685,158.5,0,0.037,0
"2022-05-09 23:00:00",5860,0,26.27,84,3.53,138.8,0,0.032,0
"2022-05-09 23:05:00",5861,0,26.25,84.1,3.765,142.4,0,0.033,0
"2022-05-09 23:10:00",5862,0,26.21,84.2,3.51,138.6,0,0.031,0
"2022-05-09 23:15:00",5863,0,26.21,84,4.245,144.2,0,0.035,0
"2022-05-09 23:20:00",5864,0,26.26,84.1,3.003,148.4,0,0.029,0
"2022-05-09 23:25:00",5865,0,26.18,84.3,3.46,156.9,0,0.031,0
"2022-05-09 23:30:00",5866,0,26.15,84.3,2.845,150.7,0,0.027,0
"2022-05-09 23:35:00",5867,0,26.13,83.9,3.365,149.2,0,0.031,0
"2022-05-09 23:40:00",5868,0,26.1,83.5,3.84,146,0,0.034,0
"2022-05-09 23:45:00",5869,0,26.12,83.3,4.23,157.6,0,0.036,0
"2022-05-09 23:50:00",5870,0,26.08,83.2,3.42,150.1,0,0.032,0
"2022-05-09 23:55:00",5871,0,26.05,82.8,4.48,154.6,0,0.038,0
"2022-05-10 00:00:00",5872,0,26.05,82.7,3.795,147.5,0,0.035,0
"2022-05-10 00:05:00",5873,0,26.01,82.8,3.542,147.6,0,0.034,0
"2022-05-10 00:10:00",5874,0,25.98,83,2.85,143.5,0,0.029,0
"2022-05-10 00:15:00",5875,0,25.88,83.5,2.727,146.5,0,0.028,0
"2022-05-10 00:20:00",5876,0,25.84,83.6,4.07,157,0,0.034,0
"2022-05-10 00:25:00",5877,0,25.88,83.4,3.32,154.3,0,0.031,0
"2022-05-10 00:30:00",5878,0,25.87,83.7,3.115,141.4,0,0.03,0
"2022-05-10 00:35:00",5879,0,25.85,84.3,2.535,147.3,0,0.025,0
"2022-05-10 00:40:00",5880,0,25.86,84.8,3.373,150.1,0,0.029,0
"2022-05-10 00:45:00",5881,0,25.87,84.4,3.34,144.9,0,0.029,0
"2022-05-10 00:50:00",5882,0,25.84,84.3,2.732,150.3,0,0.026,0
"2022-05-10 00:55:00",5883,0,25.78,84.3,3.47,151.4,0,0.03,0
"2022-05-10 01:00:00",5884,0,25.82,84.1,2.863,152.6,0,0.027,0
"2022-05-10 01:05:00",5885,0,25.82,84.5,2.138,141.8,0,0.022,0
"2022-05-10 01:10:00",5886,0,25.82,85.1,2.92,152.7,0,0.026,0
"2022-05-10 01:15:00",5887,0,25.87,85.3,3.167,149.6,0,0.027,0
"2022-05-10 01:20:00",5888,0,25.85,84.5,3.913,142.8,0,0.032,0
"2022-05-10 01:25:00",5889,0,25.85,84.1,4.198,157.9,0,0.034,0
"2022-05-10 01:30:00",5890,0,25.75,83.5,4.063,161.9,0,0.035,0
"2022-05-10 01:35:00",5891,0,25.71,83.4,3.2,156.5,0,0.031,0
"2022-05-10 01:40:00",5892,0,25.71,84.1,3.985,157.7,0,0.033,0
"2022-05-10 01:45:00",5893,0,25.75,84.5,3.28,160.4,0,0.029,0
"2022-05-10 01:50:00",5894,0,25.74,85,2.628,155.3,0,0.025,0
"2022-05-10 01:55:00",5895,0,25.74,85.3,3.54,159.5,0,0.029,0
"2022-05-10 02:00:00",5896,0,25.73,85.1,3.105,160.4,0,0.027,0
"2022-05-10 02:05:00",5897,0,25.7,85,2.965,158.6,0,0.026,0
"2022-05-10 02:10:00",5898,0,25.7,84.7,3.262,167.6,0,0.028,0
"2022-05-10 02:15:00",5899,0,25.7,84.6,2.97,155.3,0,0.027,0
"2022-05-10 02:20:00",5900,0,25.7,84.4,2.992,159.7,0,0.028,0
"2022-05-10 02:25:00",5901,0,25.68,84.3,3.343,161.9,0,0.03,0
"2022-05-10 02:30:00",5902,0,25.66,84.3,2.875,159.6,0,0.027,0
"2022-05-10 02:35:00",5903,0,25.64,84.5,3.278,160.1,0,0.029,0
"2022-05-10 02:40:00",5904,0,25.56,84.6,2.953,156,0,0.027,0
"2022-05-10 02:45:00",5905,0,25.53,84.5,2.98,159.4,0,0.027,0
"2022-05-10 02:50:00",5906,0,25.54,84.6,2.92,163,0,0.027,0
"2022-05-10 02:55:00",5907,0,25.58,84.5,3.103,169.4,0,0.028,0
"2022-05-10 03:00:00",5908,0,25.58,84.6,3.095,165.9,0,0.028,0
"2022-05-10 03:05:00",5909,0,25.6,84.6,3.795,156.9,0,0.031,0
"2022-05-10 03:10:00",5910,0,25.65,84.5,3.498,157,0,0.03,0
"2022-05-10 03:15:00",5911,0,25.65,84.6,3.265,152.4,0,0.029,0
"2022-05-10 03:20:00",5912,0,25.65,84.5,2.63,162.9,0,0.025,0
"2022-05-10 03:25:00",5913,0,25.61,84.7,3.193,165.2,0,0.028,0
"2022-05-10 03:30:00",5914,0,25.58,84.7,3.3,162.8,0,0.028,0
"2022-05-10 03:35:00",5915,0,25.57,84.4,3.798,156,0,0.031,0
"2022-05-10 03:40:00",5916,0,25.51,84.4,3.873,161.5,0,0.032,0
