Date,Sat_SM,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Ppt.1,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude,SWC_50,T_50
2017-06-03,0.1972703486680984,0.21910714285714286,0.18542261904761906,0.20048809523809524,0.16216666666666665,25.600059523809524,25.497380952380954,24.895476190476188,0.21926190476190488,23.098511904761903,79.85880952380953,0.978202380952381,149.88547619047617,174.4264285714286,30.459999999999997,-98.9407,0.19765326573077924,25.071163684578377
2017-06-04,0.2317436188459396,0.24940476190476188,0.19686309523809523,0.21460119047619047,0.17211309523809523,25.375,25.211011904761904,24.68934523809524,0.24950000000000008,22.866309523809523,78.83732142857141,0.8810892857142857,156.15113095238095,198.4869642857143,30.459999999999997,-98.9407,0.2027599149220344,25.122610063135173
2017-06-05,0.2041603326797485,0.25089285714285714,0.21045238095238092,0.23110119047619046,0.18301785714285715,25.358690476190475,25.20291666666667,24.688035714285714,0.2510119047619049,22.869583333333335,78.5057738095238,0.8905892857142856,164.75005952380954,207.36190476190478,30.459999999999997,-98.9407,0.20811290184316106,25.16319624205196
2017-06-06,0.2117733508348465,0.2494047619047619,0.22080952380952382,0.24446428571428572,0.19360119047619048,25.73369047619048,25.446547619047617,24.757738095238096,0.2495000000000001,23.15434523809524,76.49970238095237,0.9444107142857143,157.45065476190476,236.67065476190479,30.459999999999997,-98.9407,0.215646033888445,25.119291622548566
2017-06-07,0.2180988788604736,0.2419047619047619,0.22948214285714283,0.25618452380952383,0.20327976190476194,26.442261904761903,26.012678571428573,25.052261904761906,0.2419404761904763,23.887380952380955,71.38255952380952,0.979095238095238,159.51297619047617,269.60922619047625,30.459999999999997,-98.9407,0.22293947127339084,25.138766273331527
2017-06-08,0.172550231218338,0.2419047619047619,0.2367857142857143,0.26654761904761903,0.21212500000000004,26.973988095238095,26.542559523809523,25.493214285714288,0.2419404761904763,24.344940476190477,68.82922619047619,0.9028571428571429,157.2149404761905,278.3884523809524,30.459999999999997,-98.9407,0.22921510489517177,25.41416157121764
2017-06-09,0.1843363046646118,0.24041666666666667,0.2433095238095238,0.27588095238095234,0.22010714285714283,27.147857142857145,26.771130952380954,25.811904761904763,0.24042857142857152,24.409702380952382,68.27964285714286,1.0380535714285715,157.38577380952378,276.37898809523807,30.459999999999997,-98.9407,0.23532345816242242,25.753248445039926
2017-06-10,0.1730678528547287,0.046845238095238065,0.24558333333333332,0.28036904761904763,0.22542857142857145,27.54345238095238,27.080416666666668,26.00267857142857,0.04686904761904771,24.72267857142857,66.13160714285713,1.3829404761904762,156.62767857142856,292.9122023809524,30.459999999999997,-98.9407,0.24189292862664372,25.767295218438527
2017-06-11,0.1505340587960049,0.0014880952380952064,0.23569642857142856,0.27186309523809526,0.22191666666666668,28.21470238095238,27.69607142857143,26.41470238095238,0.001511904761904857,25.18202380952381,63.812797619047615,1.7226130952380951,154.81505952380954,300.0204761904762,30.459999999999997,-98.9407,0.24159618838972013,25.79049387191669
2017-06-12,0.1755123734474182,0.0,0.22319642857142857,0.2603392857142857,0.2168690476190476,28.97136904761905,28.359999999999996,26.856666666666666,0.0,25.734047619047622,61.583869047619054,2.0276011904761906,151.09375,312.3783333333334,30.459999999999997,-98.9407,0.240861599028305,25.844462028732455
2017-06-13,0.1627980023622512,0.0,0.21336309523809524,0.25120238095238095,0.21154166666666668,29.533869047619046,28.91339285714286,27.31738095238095,0.0,26.10583333333333,60.681309523809524,2.348047619047619,160.93136904761903,313.47803571428574,30.459999999999997,-98.9407,0.2379864731399915,26.036893783644654
2017-06-14,0.1515806466341018,0.0,0.20455357142857142,0.24295238095238095,0.20660119047619044,30.032678571428573,29.41708333333333,27.747916666666665,0.0,26.30970238095238,62.69083333333333,2.668095238095238,163.13886904761904,301.6225,30.459999999999997,-98.9407,0.2352151104506374,26.204172690788223
2017-06-15,0.1496564149856567,0.0,0.19621428571428573,0.23504166666666665,0.20200595238095234,30.48154761904762,29.824166666666667,28.080119047619046,0.0,26.569107142857145,63.29160714285715,2.9413214285714284,169.35416666666669,307.1638095238095,30.459999999999997,-98.9407,0.23282107089638115,26.352395625488477
2017-06-16,0.1455188542604446,0.0,0.1881190476190476,0.22712500000000002,0.1976845238095238,31.06154761904762,30.31363095238095,28.42404761904762,0.0,26.973154761904762,62.36369047619048,2.9152976190476187,170.1910714285714,322.00625,30.459999999999997,-98.9407,0.230509928826301,26.5011554842919
2017-06-17,0.144798070192337,0.0,0.18009523809523809,0.2192083333333333,0.1935535714285714,31.53952380952381,30.779464285714287,28.82904761904762,0.0,27.501011904761903,61.77107142857143,2.9133392857142857,171.16845238095237,321.00922619047617,30.459999999999997,-98.9407,0.22877339558539508,26.738160217438804
2017-06-18,0.1439822614192962,0.0,0.17240476190476192,0.2114940476190476,0.1895535714285714,31.91970238095238,31.13958333333333,29.171309523809523,0.0,27.929345238095237,61.8964880952381,2.9283571428571427,172.1220238095238,318.75452380952385,30.459999999999997,-98.9407,0.22729214410222112,26.984861192762697
