target,model_type,n_steps,offset,features,mse,mae,mae_percentage
Sat_SM_AMSR,lstm,5,5,"('Ppt', 'Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.0010092202359489628,0.021547273319974844,17.04444147980929
Sat_SM_SMAP,lstm,6,6,"('Srad', 'RH', 'Windspeed')",0.0010093561862674716,0.024933712974220645,17.49416162832988
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Srad', 'Tair', 'distance_SMAP')",0.0010093584790568347,0.024766152724960886,17.495675855441583
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Srad')",0.0010094424451225032,0.02161145921917112,17.008824138463385
Sat_SM_AMSR,autoregressive,7,7,"('distance_AMSR',)",0.0010100662982826473,0.02193472817583197,17.295953036201368
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Srad', 'Tair', 'distance_AMSR')",0.0010103384570536178,0.021960051928756726,17.16661736331238
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Tair', 'RH', 'distance_AMSR')",0.0010104034166357242,0.021920738853812304,17.139020735987938
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'RH', 'Windspeed', 'Winddirection')",0.0010104474262400069,0.022032247425277044,17.308010549225386
Sat_SM_AMSR,autoregressive,6,6,"('Ppt', 'Srad', 'RH', 'Windspeed', 'distance_AMSR')",0.0010104642239951844,0.02100037721332356,17.59138896218937
Sat_SM_AMSR,autoregressive,7,7,"('Tair', 'RH')",0.0010105395660918732,0.02195073626094281,17.088962829595076
Sat_SM_SMAP,lstm,3,3,"('Srad', 'Windspeed', 'distance_SMAP')",0.0010106298600033288,0.02408965698343792,16.518182387829295
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'RH')",0.0010108953843797378,0.02214078681040467,17.262621773381948
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'RH', 'Winddirection')",0.0010110202852266484,0.024677182837570033,16.91512819828621
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'Tair', 'Windspeed', 'distance_AMSR')",0.0010110539652607112,0.021222022863510954,17.101967477247584
Sat_SM_SMAP,lstm,7,7,"('Srad', 'Windspeed', 'distance_SMAP')",0.0010110553377929762,0.02417521096080362,16.92947231717385
Sat_SM_SMAP,lstm,4,4,"('RH', 'Windspeed', 'Winddirection')",0.001011147035343526,0.024032481921734367,16.411769016994548
Sat_SM_AMSR,autoregressive,6,6,"('Ppt', 'Tair')",0.0010113103311742606,0.02087907266224036,17.344997834453814
Sat_SM_AMSR,autoregressive,7,7,"('Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.0010114369032606524,0.022072195205238634,17.260720448288154
Sat_SM_AMSR,lstm,7,7,"('Windspeed', 'Winddirection', 'distance_AMSR')",0.0010115055788527789,0.021613604198088682,17.285436832398425
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.0010117834318494872,0.025290099605931364,17.595286519216344
Sat_SM_SMAP,lstm,3,3,"('Srad', 'Winddirection', 'distance_SMAP')",0.0010118435705836774,0.024213463287416248,16.558569424872932
Sat_SM_AMSR,autoregressive,3,3,"('Windspeed', 'Winddirection')",0.0010118462687342164,0.020573942124845822,16.773152511630826
Sat_SM_SMAP,lstm,4,4,"('Srad', 'Tair', 'RH', 'Windspeed', 'distance_SMAP')",0.0010119776740391828,0.02407363989912373,16.53216987045576
Sat_SM_SMAP,lstm,3,3,"('Tair', 'Windspeed', 'distance_SMAP')",0.001012053938397305,0.023769957071990325,16.188553771862896
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Srad')",0.0010120603559240135,0.021861487649301896,17.187667572939475
Sat_SM_AMSR,lstm,7,7,"('Srad', 'Winddirection')",0.0010121579109059653,0.02179111838575258,17.201212220426612
Sat_SM_SMAP,lstm,3,3,"('Winddirection', 'distance_SMAP')",0.0010122270350765474,0.023706806366614524,16.043335137330054
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'distance_SMAP')",0.0010124012931176686,0.02445251393785246,17.191603265384085
Sat_SM_AMSR,autoregressive,7,7,"('Srad', 'RH')",0.0010124950938143196,0.02181145153806365,17.059131909707922
Sat_SM_AMSR,lstm,5,5,"('Ppt', 'RH', 'Winddirection', 'distance_AMSR')",0.0010126736491596414,0.02206701828334576,17.31220508116727
Sat_SM_AMSR,lstm,5,5,"('Ppt', 'Srad', 'RH', 'Winddirection')",0.00101269047590626,0.022084061430894763,17.22107678658393
Sat_SM_SMAP,lstm,3,3,"('Winddirection',)",0.0010127740376309406,0.02374551733449487,16.078094337446288
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Tair', 'Windspeed', 'distance_AMSR')",0.00101298356358846,0.021980677689500985,17.372693347045697
Sat_SM_AMSR,lstm,7,7,"('Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.001012988806388194,0.021989963777076803,17.35348132398574
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Srad', 'Tair', 'Winddirection')",0.0010130241943277598,0.021925723823569578,17.153694380775576
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0010130417796644572,0.02146244011697014,17.129729220954644
Sat_SM_AMSR,lstm,6,6,"('Tair', 'Windspeed', 'distance_AMSR')",0.0010131169610221313,0.020993929513465664,17.41462324322703
Sat_SM_SMAP,autoregressive,4,4,"('Srad', 'Windspeed')",0.0010133089842153317,0.024180866838707002,16.55284790928495
Sat_SM_SMAP,autoregressive,4,4,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'distance_SMAP')",0.0010135713565795834,0.02402307854217509,16.523216935996814
Sat_SM_SMAP,autoregressive,3,3,"('Ppt', 'Tair', 'distance_SMAP')",0.0010136390323531243,0.023803203051677466,16.263631858717662
Sat_SM_AMSR,lstm,7,7,"('Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0010136996468861703,0.022016023055315793,17.518112452021832
Sat_SM_AMSR,autoregressive,6,6,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0010137566205253453,0.021066402355719924,17.567574807707643
Sat_SM_SMAP,autoregressive,4,4,"('Ppt', 'Srad', 'Windspeed', 'distance_SMAP')",0.0010138003419461758,0.023916346420640115,16.424257612569544
Sat_SM_AMSR,autoregressive,6,6,"('Ppt', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0010138357648479899,0.02116468164174759,17.64088686592397
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Srad', 'Tair', 'distance_AMSR')",0.0010138371930712815,0.021881547416097123,17.178007120431886
Sat_SM_SMAP,lstm,3,3,"('Windspeed', 'Winddirection')",0.001013898530257718,0.023701809004908012,16.089071014997632
Sat_SM_AMSR,autoregressive,7,7,"('Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0010139721600631896,0.022092549063759275,17.248498787915956
Sat_SM_AMSR,lstm,5,5,"('Ppt', 'Srad', 'RH', 'Windspeed', 'distance_AMSR')",0.0010139765438383218,0.022104355615686327,17.45759704203045
Sat_SM_AMSR,lstm,5,5,"('Srad', 'Tair', 'RH')",0.0010140521977417914,0.021640431428944337,17.101187423283246
Sat_SM_SMAP,autoregressive,6,6,"('Srad', 'Windspeed', 'distance_SMAP')",0.0010141688608814106,0.02491561690683321,17.47457424557185
Sat_SM_SMAP,autoregressive,3,3,"('Ppt', 'Tair')",0.0010142223576413902,0.02384187614658017,16.26851888290442
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Srad', 'Tair')",0.0010143162989724314,0.021976287572851253,17.13362291313629
Sat_SM_SMAP,autoregressive,4,4,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed')",0.001014615440979857,0.024022699603957715,16.621858301473395
Sat_SM_AMSR,autoregressive,6,6,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0010146702382762753,0.02104429672798376,17.484568489037635
Sat_SM_AMSR,lstm,5,5,"('Tair', 'Winddirection', 'distance_AMSR')",0.0010147219709231705,0.021989561755113397,17.189798560988955
Sat_SM_SMAP,autoregressive,4,4,"('Srad', 'Tair', 'Winddirection', 'distance_SMAP')",0.0010147476536711514,0.024366125269388802,16.692678456972498
Sat_SM_SMAP,lstm,4,4,"('Tair', 'RH', 'Winddirection')",0.0010147588817560477,0.02420208768412825,16.56405933658164
Sat_SM_SMAP,lstm,3,3,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection')",0.0010147711302819977,0.02386244638370457,16.352212643479472
Sat_SM_SMAP,lstm,5,5,"('Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.001014779091150454,0.025279279811274837,17.48622180508508
Sat_SM_AMSR,lstm,5,5,"('Tair', 'Windspeed', 'Winddirection')",0.0010148034815768109,0.021824938018135603,17.218800668387136
Sat_SM_AMSR,autoregressive,5,5,"('Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.001014826712720491,0.02144531156077776,17.245535080546563
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0010148282177001075,0.021879771204441824,17.162534805782006
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'Windspeed', 'Winddirection')",0.001014843948494861,0.02128896677686015,17.109099824852326
Sat_SM_SMAP,lstm,3,3,"('Windspeed', 'Winddirection', 'distance_SMAP')",0.0010148629070751108,0.02355307320353345,15.963888951532981
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.00101491006047135,0.022173753382335737,17.342112708970568
Sat_SM_SMAP,lstm,3,3,"('RH', 'distance_SMAP')",0.0010151176648506544,0.024059356004900168,16.561113415790746
Sat_SM_AMSR,autoregressive,6,6,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'distance_AMSR')",0.0010153638462772304,0.021007929656220146,17.62655886731987
Sat_SM_SMAP,lstm,3,3,"('Srad', 'RH', 'Windspeed', 'distance_SMAP')",0.0010157068101563308,0.024183421932009626,16.66481876442837
Sat_SM_AMSR,autoregressive,7,7,"('RH', 'Winddirection')",0.001015760682240192,0.022130908571360144,17.210455578356544
Sat_SM_AMSR,autoregressive,5,5,"('Tair', 'Windspeed', 'distance_AMSR')",0.001015823445546598,0.021317432508098925,17.10216202392115
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Srad', 'Tair')",0.0010159935339091296,0.02199251814935105,17.144823872800707
Sat_SM_AMSR,lstm,7,7,"('Srad', 'RH')",0.0010160143289377809,0.021954033655458532,17.165981953695884
Sat_SM_AMSR,lstm,7,7,"('Tair', 'Windspeed')",0.0010161687559985914,0.02203856813868719,17.42324963137773
Sat_SM_AMSR,autoregressive,3,3,"('Ppt', 'Tair', 'RH')",0.0010162964542093165,0.020723864268789784,17.181127163440333
Sat_SM_SMAP,autoregressive,4,4,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0010163311506869214,0.024190864169890972,16.613106995690295
Sat_SM_AMSR,lstm,7,7,"('Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0010164129164002562,0.02187693011328485,17.309050284762996
Sat_SM_SMAP,lstm,3,3,"('Srad', 'Tair', 'Windspeed', 'distance_SMAP')",0.0010164159378115703,0.02430249868707147,16.668295756532125
Sat_SM_SMAP,lstm,3,3,"('Srad', 'Tair')",0.001016616721657228,0.024262299423295747,16.61358910424188
Sat_SM_AMSR,lstm,5,5,"('Tair', 'Windspeed')",0.0010167870739211974,0.021952655731677727,17.235120656046483
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Tair', 'RH', 'Windspeed')",0.0010168008646387163,0.022024458085833865,17.27962565129648
Sat_SM_SMAP,lstm,4,4,"('Srad', 'RH', 'Winddirection', 'distance_SMAP')",0.0010168534396569424,0.024237101047526532,16.580260899330966
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'Tair', 'Windspeed')",0.0010168930838722952,0.021716331276141598,17.239306209044646
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Tair', 'RH', 'distance_AMSR')",0.0010169283201623498,0.02211998902992085,17.212464143635614
Sat_SM_AMSR,lstm,7,7,"('Tair', 'Winddirection')",0.0010170136745354696,0.021773488169391796,17.11145260795421
Sat_SM_AMSR,autoregressive,5,5,"('Tair', 'RH', 'Windspeed')",0.0010171407574483453,0.02124103552455003,17.121884427519152
Sat_SM_SMAP,lstm,3,3,"('Srad', 'RH', 'distance_SMAP')",0.0010173128719776238,0.024143037082895773,16.643728684276855
Sat_SM_AMSR,lstm,7,7,"('Srad', 'RH', 'Windspeed')",0.001017337692259542,0.022235550068512442,17.466206083765293
Sat_SM_AMSR,autoregressive,7,7,"('Tair', 'RH', 'distance_AMSR')",0.0010174165634306293,0.022051338783438835,17.171817831889495
Sat_SM_AMSR,autoregressive,5,5,"('Srad', 'RH', 'Windspeed', 'distance_AMSR')",0.0010175590381690338,0.021677482363575105,17.396949003794074
Sat_SM_SMAP,autoregressive,4,4,"('Srad', 'RH', 'distance_SMAP')",0.0010176373452654324,0.024216172193594517,16.671278590949164
Sat_SM_SMAP,lstm,4,4,"('Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0010176906856734038,0.024087166243830938,16.40925118501878
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Srad', 'RH', 'distance_AMSR')",0.0010177161369304766,0.02173755276360424,17.12293207914334
Sat_SM_SMAP,lstm,3,3,"('Ppt', 'Tair', 'RH', 'Windspeed')",0.0010177250698409771,0.024020151339057504,16.545963650174336
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Winddirection')",0.001017729706320998,0.02163099619141096,17.150167241206717
Sat_SM_AMSR,lstm,5,5,"('Ppt', 'Tair', 'RH')",0.0010177901558698506,0.021937013520859534,17.14215914259471
Sat_SM_SMAP,lstm,6,6,"('Srad', 'Winddirection')",0.0010178703651282305,0.025439184579037395,17.59722664199143
Sat_SM_AMSR,lstm,5,5,"('Ppt', 'Tair', 'Windspeed', 'Winddirection')",0.0010178778043564937,0.021409731563049296,17.078444255854667
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.0010180581271406666,0.021464526210153385,17.37677995709
Sat_SM_SMAP,lstm,3,3,"('Srad', 'Winddirection')",0.001018072234517848,0.024331875622032706,16.639370393204683
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Srad', 'RH', 'distance_AMSR')",0.001018076360049026,0.021722521775494077,17.130485624931666
Sat_SM_SMAP,lstm,4,4,"('Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.0010182735170945454,0.024249995859811222,16.642746062590625
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection')",0.0010182778518809587,0.022024398981174975,17.268677880425606
Sat_SM_AMSR,lstm,7,7,"('Srad', 'Tair', 'Windspeed', 'Winddirection')",0.001018288537964108,0.021636744256327275,17.22190769133268
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.001018294880257446,0.021610609694985742,17.120833830542708
Sat_SM_SMAP,lstm,3,3,"('distance_SMAP',)",0.0010184099843948207,0.023783164339513146,16.115892772392193
Sat_SM_AMSR,lstm,7,7,"('Srad', 'Tair', 'RH', 'Winddirection')",0.001018444189097297,0.022105785836715217,17.226763195892534
Sat_SM_AMSR,autoregressive,6,6,"('Ppt', 'Windspeed', 'Winddirection')",0.0010184450506996142,0.021135878818094592,17.622858014344363
Sat_SM_SMAP,lstm,3,3,"('RH',)",0.0010185274698933035,0.024045079318607863,16.510397188453627
Sat_SM_AMSR,lstm,7,7,"('Srad', 'RH', 'distance_AMSR')",0.0010185333786036596,0.02185724273980745,17.198602462330182
Sat_SM_SMAP,lstm,4,4,"('Srad', 'Winddirection')",0.0010185484773659772,0.024391256751232656,16.55467404211004
Sat_SM_SMAP,lstm,3,3,"('Srad', 'RH', 'Windspeed')",0.0010185513746926729,0.024223001864724283,16.72801263203069
Sat_SM_AMSR,lstm,7,7,"('Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.001018601980714986,0.022152389890703648,17.479818289304383
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0010186125864784104,0.023932181668905258,16.41371549916879
Sat_SM_SMAP,lstm,4,4,"('Srad', 'Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.0010187599614968545,0.0243645043125065,16.738889387028642
Sat_SM_AMSR,autoregressive,7,7,"('RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0010187871238641613,0.022344785682151463,17.54633154085011
Sat_SM_SMAP,lstm,3,3,"('RH', 'Windspeed')",0.0010188131454191855,0.024048881904389748,16.56154042842021
Sat_SM_AMSR,autoregressive,7,7,"('RH', 'distance_AMSR')",0.0010190743158194299,0.022272456885179218,17.389181152354674
Sat_SM_SMAP,autoregressive,4,4,"('Srad', 'RH', 'Windspeed', 'distance_SMAP')",0.0010191796230743656,0.024333449804812855,16.758234718499924
Sat_SM_SMAP,autoregressive,4,4,"('Srad', 'Tair', 'Windspeed')",0.001019276961542366,0.024298162466349877,16.677271321791988
Sat_SM_AMSR,lstm,7,7,"('Srad', 'Tair', 'RH')",0.001019658697976853,0.022034680183365025,17.10622193373541
Sat_SM_SMAP,lstm,4,4,"('Srad', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.001019693801264978,0.024010155642021965,16.2288488422489
Sat_SM_SMAP,autoregressive,4,4,"('Srad', 'Windspeed', 'Winddirection')",0.0010197496462722503,0.024457641444530703,16.69773660404677
Sat_SM_SMAP,autoregressive,3,3,"('Ppt', 'RH')",0.0010198795508671343,0.024116973876688357,16.58636932414536
Sat_SM_AMSR,lstm,5,5,"('Ppt', 'Srad', 'RH', 'distance_AMSR')",0.0010199391651693512,0.022181608196169537,17.361832360598594
Sat_SM_AMSR,lstm,5,5,"('Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0010199612579626937,0.02182608855830389,17.244813224785567
Sat_SM_AMSR,autoregressive,7,7,"('Srad', 'Tair', 'RH', 'Winddirection')",0.0010199719778330567,0.02201927191288814,17.226438280641343
Sat_SM_SMAP,lstm,3,3,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0010200110040743515,0.0241983124945298,16.60466623020122
Sat_SM_SMAP,autoregressive,3,3,"('Ppt', 'Srad', 'Windspeed')",0.00102003825899903,0.024167275688434776,16.66382916123844
Sat_SM_AMSR,autoregressive,7,7,"('Tair', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.001020082912247461,0.021487198173650038,17.09577937040788
Sat_SM_AMSR,autoregressive,5,5,"('Windspeed', 'distance_AMSR')",0.001020408930322242,0.021295836169803736,17.18062824177293
Sat_SM_AMSR,autoregressive,6,6,"('RH', 'Windspeed', 'Winddirection')",0.0010204228591863549,0.021334981565064637,17.667340604582282
Sat_SM_AMSR,autoregressive,5,5,"('Srad', 'Tair', 'Winddirection', 'distance_AMSR')",0.0010205065429529725,0.021302223662773043,17.178120870390824
Sat_SM_AMSR,autoregressive,7,7,"('Tair', 'Windspeed', 'Winddirection')",0.001020697706959895,0.021886271687684367,17.260676633554482
Sat_SM_SMAP,lstm,4,4,"('Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0010207203022515603,0.02439994254336835,16.74336274395595
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Tair', 'RH')",0.00102085667025999,0.022060808377524596,17.161511057423812
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'Tair', 'Winddirection', 'distance_AMSR')",0.001020996795478338,0.021646571146752978,17.20923058238394
Sat_SM_SMAP,lstm,3,3,"('Ppt', 'Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.0010210937415772363,0.02414501817861479,16.580509831451298
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.0010212795295135746,0.021082395081545934,16.914604031554628
Sat_SM_AMSR,autoregressive,7,7,"('Ppt', 'Srad', 'RH', 'Windspeed')",0.0010212962611152044,0.022085819337587628,17.352703052027923
Sat_SM_SMAP,autoregressive,3,3,"('distance_SMAP',)",0.0010213253730531257,0.023884861175823533,16.181433248618017
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Winddirection', 'distance_AMSR')",0.0010213396278195535,0.02167462014918982,17.294330609040607
Sat_SM_SMAP,autoregressive,3,3,"('Ppt', 'Srad', 'Tair', 'distance_SMAP')",0.0010213795499998458,0.024238566616740412,16.706454377653753
Sat_SM_SMAP,autoregressive,4,4,"('Srad', 'RH', 'Winddirection', 'distance_SMAP')",0.001021503162339181,0.02449263105746319,16.840025218052755
Sat_SM_AMSR,lstm,7,7,"('RH', 'distance_AMSR')",0.0010215306841094873,0.022254986278907846,17.439147503726943
Sat_SM_AMSR,autoregressive,3,3,"('Ppt', 'Tair')",0.0010215455222485291,0.020575088090458018,17.11978746277663
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'distance_SMAP')",0.001021626632918118,0.024846172666420613,17.52145011671247
Sat_SM_SMAP,lstm,3,3,"('Ppt', 'Srad', 'RH', 'Winddirection', 'distance_SMAP')",0.001021713970152951,0.024112692400998156,16.558151074449263
Sat_SM_AMSR,autoregressive,6,6,"('Ppt', 'Srad', 'Winddirection', 'distance_AMSR')",0.0010217615936510462,0.021236835326717687,17.7354944507596
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection')",0.0010218923250717392,0.021440825132758745,17.187436856502714
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'Srad', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.001022134424030117,0.02168163973815154,17.427247770353517
Sat_SM_SMAP,lstm,3,3,"('Tair', 'Windspeed', 'Winddirection')",0.0010222575247364203,0.02394600675778481,16.317249640143295
Sat_SM_SMAP,autoregressive,3,3,"('Windspeed', 'distance_SMAP')",0.00102246070526603,0.023830261069090274,16.28176507285268
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Tair', 'Winddirection', 'distance_AMSR')",0.001022546528222438,0.02174478824071891,17.206527217947055
Sat_SM_SMAP,lstm,3,3,"('Srad', 'Tair', 'RH')",0.0010226516242864924,0.02424692429708756,16.71315584851647
Sat_SM_SMAP,lstm,3,3,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.001022920881492402,0.024352183259936107,16.742207413518827
Sat_SM_AMSR,lstm,5,5,"('Ppt', 'Tair', 'Winddirection', 'distance_AMSR')",0.0010229221190085065,0.02152026604152929,17.1011902886644
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Windspeed', 'distance_AMSR')",0.0010229267612216289,0.02204621459358953,17.68798519796599
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Tair', 'RH', 'Winddirection', 'distance_AMSR')",0.0010230788017483346,0.022144049557621667,17.21654053039701
Sat_SM_SMAP,lstm,3,3,"('Srad', 'RH')",0.001023080000157994,0.024173396303497227,16.693872125573883
Sat_SM_SMAP,autoregressive,7,7,"('Srad', 'Tair', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0010232061515308005,0.025369221869531333,17.852288664340847
Sat_SM_AMSR,autoregressive,6,6,"('Ppt', 'Srad', 'Tair', 'Windspeed')",0.0010232936924945565,0.021123706215744394,17.525098759291414
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'RH', 'Winddirection', 'distance_AMSR')",0.0010233100249300107,0.022072059587833537,17.353194029009174
Sat_SM_SMAP,autoregressive,3,3,"('Ppt', 'Tair', 'Windspeed', 'distance_SMAP')",0.0010233828788429248,0.024025281993572258,16.482423213751602
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Srad', 'RH', 'Winddirection', 'distance_SMAP')",0.0010234293798155546,0.02521992132145245,17.45899097660973
Sat_SM_SMAP,lstm,3,3,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0010235054963665872,0.02429103503869643,16.798921091663704
Sat_SM_SMAP,autoregressive,3,3,"('Ppt', 'Tair', 'Windspeed', 'Winddirection')",0.0010235408581268648,0.02405891411673355,16.50847256738752
Sat_SM_AMSR,lstm,5,5,"('Ppt', 'Srad', 'Tair', 'Winddirection', 'distance_AMSR')",0.00102357262965592,0.02209898457521661,17.306800159267535
Sat_SM_AMSR,autoregressive,6,6,"('Srad', 'Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.0010237717964524135,0.020960939275595114,17.6174243194642
Sat_SM_SMAP,lstm,4,4,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0010237805065157445,0.02422386050135374,16.609832901381935
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_AMSR')",0.0010239620010708383,0.022205911235820608,17.388001998962046
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'Winddirection', 'distance_AMSR')",0.0010241833893240289,0.021609557845444893,17.28649977302948
Sat_SM_AMSR,autoregressive,6,6,"('Ppt', 'Srad', 'RH', 'Windspeed')",0.0010244170403292227,0.021235424666080558,17.60371767037209
Sat_SM_SMAP,lstm,3,3,"('Srad', 'Tair', 'RH', 'Windspeed', 'distance_SMAP')",0.0010244398751606395,0.02429029416862026,16.785402922850988
Sat_SM_SMAP,autoregressive,3,3,"('Ppt', 'Tair', 'Winddirection')",0.0010245073525807133,0.02402718142515032,16.42585289758008
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Tair')",0.0010246565567978605,0.021938655493757685,17.193015972392075
Sat_SM_SMAP,autoregressive,3,3,"('Ppt', 'Tair', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0010246631207136419,0.024009309964069612,16.51520477874249
Sat_SM_AMSR,autoregressive,6,6,"('Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0010246807052725004,0.02130200640124037,17.719932922844226
Sat_SM_AMSR,autoregressive,5,5,"('Ppt', 'RH', 'Windspeed', 'Winddirection')",0.0010247203550299332,0.02199633242155648,17.336760937887757
Sat_SM_SMAP,autoregressive,3,3,"('Ppt', 'Srad', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0010249047665292857,0.024175160250337484,16.565582001939934
Sat_SM_SMAP,lstm,4,4,"('Srad', 'Tair', 'RH', 'Winddirection')",0.0010251522946661783,0.024477674835799268,16.82103664136242
Sat_SM_SMAP,lstm,3,3,"('Srad', 'Tair', 'RH', 'Windspeed')",0.001025189354765349,0.024278986467189657,16.783255369988165
Sat_SM_AMSR,lstm,7,7,"('Srad', 'Tair', 'Windspeed', 'distance_AMSR')",0.0010253577962817681,0.022173636218979723,17.541842689214416
Sat_SM_SMAP,lstm,3,3,"('Ppt', 'Tair', 'RH', 'Winddirection')",0.001025461146953877,0.02420961560675338,16.64131681975801
Sat_SM_AMSR,autoregressive,6,6,"('Tair', 'RH', 'Windspeed', 'distance_AMSR')",0.00102548851922352,0.020976364259195992,17.570062847269806
Sat_SM_AMSR,lstm,7,7,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection')",0.0010255509403772798,0.02223592496256892,17.43992975262904
