========================================
Citation:
Pierre, JP, Dashtian, H, &amp; Young, MH. Texas Soil Observation Network (TxSON).
File Created/Processed: 2026-02-24 15:29:16
========================================
"TOA5","CR1000_1","CR1000","98563","CR1000.Std.32.05","CPU:CR1000_1v3_onswitch.CR1","43335","Hourly_met"
"TIMESTAMP","RECORD","Rain_mm_Tot","AirTC_Avg","RH","WS_ms_S_WVT","WindDir_D1_WVT","SlrW_Avg","ETos","Rso"
"TS","RN","mm","Deg C","%","meters/second","Deg","W/m^2","mm","MJ/m²"
"","","Tot","Avg","Smp","WVc","WVc","Avg","ETXs","Rso"
"2022-06-20 01:00:00",277,0,26.13,62.79,1.564,192.8,0,0.02,0
"2022-06-20 02:00:00",278,0,24.67,66.62,0.863,185.4,0,-0.004,0
"2022-06-20 03:00:00",279,0,23.53,70.06,0.889,178.3,0,-0.006,0
"2022-06-20 04:00:00",280,0,22.51,75.97,0.442,172,0,-0.019,0
"2022-06-20 05:00:00",281,0,21.89,78.09,0.879,178.4,0,-0.01,0.024
"2022-06-20 06:00:00",282,0,21.7,78.97,1.315,191.1,9.78,0.031,0.436
"2022-06-20 07:00:00",283,0,22.89,74.52,1.506,202.4,137.5,0.111,1.157
"2022-06-20 08:00:00",284,0,24.93,65.61,1.802,209.2,344.9,0.257,1.894
"2022-06-20 09:00:00",285,0,27.21,53.33,2.189,196.9,554.1,0.427,2.557
"2022-06-20 10:00:00",286,0,29.38,42.65,2.747,185.6,743.2,0.606,3.102
"2022-06-20 11:00:00",287,0,31.11,37.23,3.235,181.9,892,0.753,3.46
"2022-06-20 12:00:00",288,0,32.76,31.48,3.08,180.9,981,0.84,3.603
"2022-06-20 13:00:00",289,0,33.91,29.49,3.504,180.3,1009,0.897,3.529
"2022-06-20 14:00:00",290,0,34.75,28.85,2.79,180.6,897,0.8,3.225
"2022-06-20 15:00:00",291,0,35.17,29.53,3.065,179.3,866,0.794,2.728
"2022-06-20 16:00:00",292,0,35.22,28.45,3.193,177,712.5,0.684,2.083
"2022-06-20 17:00:00",293,0,35.44,30.53,3.472,175.8,653,0.656,1.343
"2022-06-20 18:00:00",294,0,34.31,31.25,3.299,169,331.3,0.393,0.592
"2022-06-20 19:00:00",295,0,33.2,34.73,3.295,168.7,84.6,0.203,0.059
"2022-06-20 20:00:00",296,0,31.42,39.34,2.51,169.7,10.27,0.09,0
"2022-06-20 21:00:00",297,0,29.63,43.47,1.299,182.5,0,0.03,0
"2022-06-20 22:00:00",298,0,28.43,46.53,0.764,201,0,0.002,0
"2022-06-20 23:00:00",299,0,27.77,49.47,1.333,187.8,0,0.024,0
"2022-06-21 00:00:00",300,0,27.71,56.04,1.957,183.8,0,0.04,0
"2022-06-21 01:00:00",301,0,26.63,60.18,1.378,194.4,0,0.017,0
"2022-06-21 02:00:00",302,0,25.91,63.96,1.252,196.2,0,0.01,0
"2022-06-21 03:00:00",303,0,25.31,67.5,1.004,200,0,0,0
"2022-06-21 04:00:00",304,0,24.16,71.94,1.32,180.1,0,0.004,0
"2022-06-21 05:00:00",305,0,23.49,74.68,1.58,183,0,0.006,0.023
"2022-06-21 06:00:00",306,0,23.1,78.6,2.026,191.1,7.095,0.046,0.433
"2022-06-21 07:00:00",307,0,23.98,75.02,1.962,193.2,124.1,0.113,1.149
"2022-06-21 08:00:00",308,0,25.68,66.43,2.459,191.8,331.5,0.26,1.883
"2022-06-21 09:00:00",309,0,27.79,57.61,2.418,189.6,546.7,0.427,2.543
"2022-06-21 10:00:00",310,0,30.04,46.86,2.053,196.6,738.1,0.588,3.076
"2022-06-21 11:00:00",311,0,31.48,38.52,2.372,185.9,892,0.73,3.441
"2022-06-21 12:00:00",312,0,32.99,32.08,2.024,186.7,970,0.802,3.599
"2022-06-21 13:00:00",313,0,33.74,32.77,1.972,179.1,1009,0.838,3.521
"2022-06-21 14:00:00",314,0,34.32,31.05,2.015,165.3,753.7,0.664,3.212
"2022-06-21 15:00:00",315,0,35.27,29.54,2.588,162.3,861,0.768,2.723
"2022-06-21 16:00:00",316,0,34.94,31.48,2.627,161,592.1,0.562,2.084
"2022-06-21 17:00:00",317,0,35.18,26.96,3.159,154.4,555.3,0.566,1.35
"2022-06-21 18:00:00",318,0,34.85,30.74,3.171,157.7,381,0.431,0.596
"2022-06-21 19:00:00",319,0,33.46,32.13,3.257,154.5,73.07,0.195,0.06
"2022-06-21 20:00:00",320,0,31.98,37.84,1.949,169.5,9.52,0.071,0
"2022-06-21 21:00:00",321,0,30.02,41.88,0.915,188.6,0,0.012,0
"2022-06-21 22:00:00",322,0,29.82,49.42,2.221,179.7,0,0.061,0
"2022-06-21 23:00:00",323,0,28.45,55.98,2.997,174.6,0,0.066,0
"2022-06-22 00:00:00",324,0,26.96,61.46,2.229,176.8,0,0.039,0
"2022-06-22 01:00:00",325,0,25.84,67.37,1.975,181.3,0,0.025,0
"2022-06-22 02:00:00",326,0,24.77,73.62,1.013,193.2,0,-0.003,0
"2022-06-22 03:00:00",327,0,24.3,77.47,1.102,197,0,-0.004,0
"2022-06-22 04:00:00",328,0,23.5,82.1,0.937,187.8,0,-0.01,0
"2022-06-22 05:00:00",329,0,22.53,86.8,0.681,194.6,0,-0.016,0.023
"2022-06-22 06:00:00",330,0,21.88,89.8,0.769,197.2,8.6,0.014,0.428
"2022-06-22 07:00:00",331,0,22.96,84.3,0.757,211.7,131.8,0.091,1.141
"2022-06-22 08:00:00",332,0,24.94,73.32,1.719,204.5,339.6,0.241,1.871
"2022-06-22 09:00:00",333,0,26.75,64.52,1.852,203.4,548.9,0.402,2.531
"2022-06-22 10:00:00",334,0,28.83,55.21,2.177,186.3,738.2,0.568,3.064
"2022-06-22 11:00:00",335,0,30.31,52.87,2.238,178.6,807,0.645,3.414
"2022-06-22 12:00:00",336,0,31.61,47.62,2.384,171.8,834,0.69,3.554
"2022-06-22 13:00:00",337,0,32.16,38.93,2.102,185.1,724.2,0.619,3.476
"2022-06-22 14:00:00",338,0,33.65,37.69,2.64,171.5,841,0.73,3.188
"2022-06-22 15:00:00",339,0,34.21,36.71,2.613,170.4,900,0.779,2.704
"2022-06-22 16:00:00",340,0,33.97,35.39,2.924,163,580.1,0.549,2.069
"2022-06-22 17:00:00",341,0,34.67,33.74,2.278,175.5,593.9,0.539,1.338
"2022-06-22 18:00:00",342,0,33.96,36.27,2.769,174,378.3,0.393,0.594
"2022-06-22 19:00:00",343,0,32.75,38.64,2.296,173.3,82,0.134,0.06
"2022-06-22 20:00:00",344,0,31.34,42.23,1.682,174.5,9.07,0.054,0
"2022-06-22 21:00:00",345,0,29.13,46.13,0.575,193.3,0,-0.007,0
"2022-06-22 22:00:00",346,0,28.14,47.6,0.779,201.7,0,0.002,0
"2022-06-22 23:00:00",347,0,27.65,52.09,0.742,201.9,0,-0.001,0
"2022-06-23 00:00:00",348,0,26.93,54.61,0.993,199.7,0,0.007,0
"2022-06-23 01:00:00",349,0,26.54,59.9,1.252,210.4,0,0.014,0
"2022-06-23 02:00:00",350,0,25.77,64.22,1.02,219.8,0,0.003,0
"2022-06-23 03:00:00",351,0,24.85,62.84,0.658,231.6,0,-0.01,0
"2022-06-23 04:00:00",352,0,24.48,66.96,1.075,219,0,0.002,0
"2022-06-23 05:00:00",353,0,23.76,69.38,0.524,225.3,0,-0.016,0.022
"2022-06-23 06:00:00",354,0,23.47,69.84,1.104,220.8,6.953,0.036,0.43
"2022-06-23 07:00:00",355,0,24.26,64.08,1.263,218.9,120.8,0.113,1.153
"2022-06-23 08:00:00",356,0,26.82,54.44,1.391,227.3,322.8,0.259,1.892
"2022-06-23 09:00:00",357,0,29.68,43.04,1.163,219.1,530.8,0.421,2.564
"2022-06-23 10:00:00",358,0,31.54,43.53,1.42,207.9,715.8,0.581,3.098
"2022-06-23 11:00:00",359,0,32.19,42.01,2.024,181.9,844,0.698,3.433
"2022-06-23 12:00:00",360,0,33.06,40.61,2.091,180.7,718.6,0.632,3.571
"2022-06-23 13:00:00",361,0,33.64,36.39,1.981,167.6,714.8,0.631,3.489
"2022-06-23 14:00:00",362,0,35.04,32.45,2.083,174.6,956,0.815,3.198
"2022-06-23 15:00:00",363,0,36.04,29.9,2.457,155.9,898,0.799,2.717
"2022-06-23 16:00:00",364,0,35.83,29.68,2.252,166,621,0.572,2.084
"2022-06-23 17:00:00",365,0,35.51,30.02,2.75,163.2,402.6,0.429,1.349
"2022-06-23 18:00:00",366,0,35.3,28.54,2.458,167.4,297.8,0.33,0.601
"2022-06-23 19:00:00",367,0,34.27,29.08,2.511,169.8,90.2,0.169,0.061
"2022-06-23 20:00:00",368,0,32.57,33.03,1.957,171.3,10.04,0.078,0
"2022-06-23 21:00:00",369,0,31.07,36.13,2.199,174.9,0,0.077,0
"2022-06-23 22:00:00",370,0,29.79,37.28,1.722,184.8,0,0.052,0
"2022-06-23 23:00:00",371,0,28.65,40.93,1.308,192.4,0,0.031,0
"2022-06-24 00:00:00",372,0,27.32,49.7,1.621,194.6,0,0.037,0
"2022-06-24 01:00:00",373,0,26.41,57.05,1.672,195.8,0,0.029,0
"2022-06-24 02:00:00",374,0,25.75,63.36,1.45,206.7,0,0.017,0
"2022-06-24 03:00:00",375,0,25.11,67.04,1.493,208.4,0,0.012,0
"2022-06-24 04:00:00",376,0,24.54,69.22,1.374,204.3,0,0.007,0
"2022-06-24 05:00:00",377,0,23.68,73.46,1.068,225.2,0,-0.003,0.022
"2022-06-24 06:00:00",378,0,23.06,77.3,0.904,228.4,7.563,0.026,0.425
"2022-06-24 07:00:00",379,0,23.66,74.13,1.26,222.8,131,0.107,1.143
"2022-06-24 08:00:00",380,0,26.13,63.56,1.496,220.9,339.8,0.257,1.875
"2022-06-24 09:00:00",381,0,29.08,42.14,1.362,220.7,554.5,0.434,2.55
"2022-06-24 10:00:00",382,0,31.01,34.31,1.664,202.3,750.6,0.608,3.109
"2022-06-24 11:00:00",383,0,32.99,26.64,2.142,180.4,903,0.764,3.494
"2022-06-24 12:00:00",384,0,33.93,30.57,2.404,185.6,983,0.844,3.637
"2022-06-24 13:00:00",385,0,34.93,28.8,2.355,185.7,994,0.857,3.523
"2022-06-24 14:00:00",386,0,35.85,26.89,2.085,190,966,0.836,3.23
"2022-06-24 15:00:00",387,0,36.36,26.4,2.354,180.7,894,0.799,2.743
"2022-06-24 16:00:00",388,0,36.21,26.08,2.89,175.6,763,0.723,2.099
"2022-06-24 17:00:00",389,0,36.18,26.46,2.501,177.5,578.7,0.559,1.358
"2022-06-24 18:00:00",390,0,35.46,27.39,2.631,180.1,368.5,0.398,0.605
"2022-06-24 19:00:00",391,0,34.22,28.94,2.299,183.6,84.5,0.15,0.062
"2022-06-24 20:00:00",392,0,32.59,33.52,1.637,182.4,9.4,0.062,0
"2022-06-24 21:00:00",393,0,30.56,37.09,1.058,191.1,0,0.022,0
"2022-06-24 22:00:00",394,0,29.59,40.36,1.596,185,0,0.044,0
"2022-06-24 23:00:00",395,0,28.98,53.93,2.88,175.4,0,0.075,0
"2022-06-25 00:00:00",396,0,27.58,56.67,2.477,182.5,0,0.05,0
"2022-06-25 01:00:00",397,0,26.2,60.18,1.718,194.2,0,0.026,0
"2022-06-25 02:00:00",398,0,25.15,63.85,1.997,190.1,0,0.027,0
"2022-06-25 03:00:00",399,0,24.61,66.81,1.963,191.5,0,0.023,0
"2022-06-25 04:00:00",400,0,23.8,71.09,1.76,199.3,0,0.014,0
"2022-06-25 05:00:00",401,0,23.13,77.57,2.004,202.2,0,0.012,0.021
"2022-06-25 06:00:00",402,0,22.39,81.5,2.038,208.3,8.23,0.04,0.422
"2022-06-25 07:00:00",403,0,22.84,74.16,2.063,208.8,135.5,0.114,1.141
"2022-06-25 08:00:00",404,0,24.63,63.07,2.548,212.7,346,0.267,1.884
"2022-06-25 09:00:00",405,0,26.76,54.29,2.656,211.3,557.7,0.437,2.556
"2022-06-25 10:00:00",406,0,28.8,46.41,2.156,205.5,743.6,0.584,3.089
"2022-06-25 11:00:00",407,0,30.7,39.12,2.086,197.4,889,0.714,3.452
"2022-06-25 12:00:00",408,0,32.5,30.39,2.247,184.9,978,0.809,3.606
"2022-06-25 13:00:00",409,0,34.05,30.43,2.211,183.3,998,0.843,3.532
"2022-06-25 14:00:00",410,0,34.84,25.3,2.983,175.8,972,0.869,3.245
"2022-06-25 15:00:00",411,0,35.66,20.25,1.975,188.2,906,0.784,2.782
"2022-06-25 16:00:00",412,0,35.86,19.88,2.321,180.6,772.8,0.701,2.136
"2022-06-25 17:00:00",413,0,35.78,21.9,1.997,192.2,582.7,0.531,1.377
"2022-06-25 18:00:00",414,0,35.3,22.8,2.477,170.4,372.7,0.394,0.614
"2022-06-25 19:00:00",415,0,33.84,26.32,2.728,162.3,84,0.182,0.062
"2022-06-25 20:00:00",416,0,32.02,31.53,2.213,167.5,9.06,0.09,0
"2022-06-25 21:00:00",417,0,30.24,36.17,1.975,173.7,0,0.066,0
"2022-06-25 22:00:00",418,0,29.36,39.08,2.082,174.6,0,0.064,0
"2022-06-25 23:00:00",419,0,28.36,41.36,2.301,179.2,0,0.067,0
"2022-06-26 00:00:00",420,0,27.32,48.46,2.466,184.8,0,0.064,0
"2022-06-26 01:00:00",421,0,25.78,56.56,1.615,193.1,0,0.027,0
"2022-06-26 02:00:00",422,0,24.59,66.7,1.703,189.1,0,0.02,0
"2022-06-26 03:00:00",423,0,23.69,71.66,0.997,206.2,0,-0.003,0
"2022-06-26 04:00:00",424,0,22.7,80.2,0.983,203.9,0,-0.008,0
"2022-06-26 05:00:00",425,0,21.59,85.4,0.487,217,0,-0.02,0.021
"2022-06-26 06:00:00",426,0,21.16,88.1,0.472,222.2,8.68,0.012,0.418
"2022-06-26 07:00:00",427,0,22.52,82.1,0.879,216.5,135.6,0.095,1.133
"2022-06-26 08:00:00",428,0,24.59,72.2,1.629,212.3,346,0.245,1.866
"2022-06-26 09:00:00",429,0,26.77,57.68,0.844,200.1,556.9,0.402,2.53
"2022-06-26 10:00:00",430,0,29.29,45.9,0.609,128.5,740.1,0.552,3.073
"2022-06-26 11:00:00",431,0,31.81,33.63,0.644,100.1,887,0.682,3.44
"2022-06-26 12:00:00",432,0,33.1,24.72,1.232,117.9,978,0.782,3.631
"2022-06-26 13:00:00",433,0,34.45,22.18,1.514,143.2,994,0.816,3.557
"2022-06-26 14:00:00",434,0,35.7,25.54,1.817,92.4,967,0.823,3.256
"2022-06-26 15:00:00",435,0,35.95,25.67,2.227,120.3,885,0.781,2.754
"2022-06-26 16:00:00",436,0,36.17,22.98,2.72,105.8,670,0.644,2.11
"2022-06-26 17:00:00",437,0,35.78,25.15,3.639,129.3,584,0.628,1.373
"2022-06-26 18:00:00",438,0,35.41,24.44,2.905,123.4,368.4,0.417,0.611
"2022-06-26 19:00:00",439,0,34.13,26.19,2.712,114.8,86,0.183,0.062
"2022-06-26 20:00:00",440,0,31.98,31.37,1.914,143.9,9.14,0.076,0
"2022-06-26 21:00:00",441,0,29.98,35.47,0.329,171.4,0,-0.023,0
"2022-06-26 22:00:00",442,0,28.73,37.79,0.121,203.7,0,-0.038,0
"2022-06-26 23:00:00",443,0,28,41.15,0.034,243.7,0,-0.043,0
"2022-06-27 00:00:00",444,0,27.08,53.19,1.064,199.7,0,0.013,0
"2022-06-27 01:00:00",445,0,27.06,52.32,0.989,204.8,0,0.007,0
"2022-06-27 02:00:00",446,0,26.95,53.32,1.108,223.7,0,0.012,0
"2022-06-27 03:00:00",447,0,26.42,58.14,0.586,232.7,0,-0.01,0
"2022-06-27 04:00:00",448,0,25.61,60.5,0.782,340.4,0,-0.004,0
"2022-06-27 05:00:00",449,0,25.21,60.32,0.979,300.6,0,0.002,0.02
"2022-06-27 06:00:00",450,0,23.99,66.84,0.159,297.4,4.122,0.009,0.419
"2022-06-27 07:00:00",451,0,24.48,59.4,0.581,11.34,105.8,0.091,1.143
"2022-06-27 08:00:00",452,0,27.36,61.74,1.54,43.22,302.8,0.254,1.877
"2022-06-27 09:00:00",453,0,27.93,59.88,1.863,40.81,458.4,0.365,2.525
"2022-06-27 10:00:00",454,0,29.72,52.6,2.109,53.24,697.9,0.554,3.053
"2022-06-27 11:00:00",455,0,30.97,48.05,2.128,26.36,841,0.675,3.407
"2022-06-27 12:00:00",456,0,32.83,41.61,2.218,53.1,961,0.79,3.555
"2022-06-27 13:00:00",457,0,33.49,38.87,2.281,41.52,858,0.734,3.485
"2022-06-27 14:00:00",458,0,34.44,34.21,2.394,64.94,755.4,0.679,3.2
"2022-06-27 15:00:00",459,0,33.61,37.42,2.36,72.24,308.9,0.374,2.721
"2022-06-27 16:00:00",460,0,32.57,37.91,2.05,113.8,115.3,0.218,2.083
"2022-06-27 17:00:00",461,0,28.63,63.18,2.463,176.9,112.8,0.186,1.339
"2022-06-27 18:00:00",462,0,23.86,84.7,1.062,21.34,40.05,0.048,0.592
"2022-06-27 19:00:00",463,0,23.29,87.5,1.393,70.49,62.16,0.014,0.063
"2022-06-27 20:00:00",464,0,21.98,86.3,0.386,133.7,7.38,0.006,0
"2022-06-27 21:00:00",465,0,21.97,90.8,0.675,108.6,0.286,0.005,0
"2022-06-27 22:00:00",466,0.254,21.63,95.1,1.743,82.3,0,0.006,0
"2022-06-27 23:00:00",467,1.778,21.24,96,0.955,9.56,0,0.002,0
"2022-06-28 00:00:00",468,0.508,20.76,95.8,1.696,358.4,0.003,0.003,0
"2022-06-28 01:00:00",469,0,20.55,93.4,1.219,347.8,1.159,0.004,0
"2022-06-28 02:00:00",470,0,20.58,94.4,0.043,270.9,0.549,-0.001,0
"2022-06-28 03:00:00",471,0,20.66,95.4,0.105,330.8,0.646,-0.001,0
"2022-06-28 04:00:00",472,0,20.34,95.4,0.135,230,0,-0.001,0
"2022-06-28 05:00:00",473,0,20.04,93.5,0.316,235.5,0.13,0,0.019
"2022-06-28 06:00:00",474,0,20.64,87.8,0.99,316.5,6.74,0.014,0.412
"2022-06-28 07:00:00",475,0,21.33,89.4,1.291,1.293,115.5,0.08,1.126
"2022-06-28 08:00:00",476,0,22.08,91.7,1.693,38.66,185.4,0.131,1.86
"2022-06-28 09:00:00",477,0,22.21,88,1.132,49.12,178.2,0.131,2.518
"2022-06-28 10:00:00",478,0,24.09,78.52,1.659,79.31,377.1,0.27,3.039
"2022-06-28 11:00:00",479,0,25.71,73.41,2.759,101.6,655.5,0.462,3.382
"2022-06-28 12:00:00",480,0,26.99,68.75,2.108,96.3,591,0.445,3.518
"2022-06-28 13:00:00",481,0,28.4,60,2.337,93.1,716.2,0.548,3.442
"2022-06-28 14:00:00",482,0,29.95,53.48,1.955,76.9,828,0.639,3.159
"2022-06-28 15:00:00",483,0,31.28,46.68,2.228,70.48,802,0.644,2.688
"2022-06-28 16:00:00",484,0,31.37,56.71,3.105,83.2,690.3,0.584,2.056
"2022-06-28 17:00:00",485,0,30.18,54.6,3.041,83.5,465.3,0.4,1.327
"2022-06-28 18:00:00",486,0,28.74,58.01,3.156,94.1,215.5,0.218,0.596
"2022-06-28 19:00:00",487,0,28.06,59.97,3.534,120.3,110.2,0.147,0.063
"2022-06-28 20:00:00",488,0,26.96,71.22,2.483,145.9,20.39,0.045,0
"2022-06-28 21:00:00",489,0,24.25,76.04,0.577,210,0,-0.015,0
"2022-06-28 22:00:00",490,0,23.48,78.34,0.536,288.7,0,-0.017,0
"2022-06-28 23:00:00",491,0,22.37,83.2,0,0,0,-0.03,0
"2022-06-29 00:00:00",492,0,21.48,85.9,0.054,1.881,0,-0.029,0
"2022-06-29 01:00:00",493,0,20.69,88.8,0,0,0,-0.03,0
"2022-06-29 02:00:00",494,0,19.86,91.2,0.014,286.4,0,-0.029,0
"2022-06-29 03:00:00",495,0,19.49,91.6,0.011,268.3,0,-0.029,0
"2022-06-29 04:00:00",496,0,18.56,93.5,0.28,24.16,0,-0.025,0
"2022-06-29 05:00:00",497,0,18.04,95.3,0.026,254.1,0.1,-0.029,0.019
"2022-06-29 06:00:00",498,0,18.44,95.3,0.08,7.919,7.216,0.006,0.41
"2022-06-29 07:00:00",499,0,19.79,92,0.091,9.56,131.6,0.082,1.127
"2022-06-29 08:00:00",500,0,23.68,64.99,0.912,44.32,317.3,0.219,1.863
"2022-06-29 09:00:00",501,0,26.08,50.86,1.13,66.64,529.2,0.387,2.547
"2022-06-29 10:00:00",502,0,28.41,37.86,1.102,79.28,718.5,0.544,3.104
"2022-06-29 11:00:00",503,0,30.73,30.44,2.048,81,867,0.709,3.487
"2022-06-29 12:00:00",504,0,31.68,28.88,2.203,76.43,959,0.791,3.642
"2022-06-29 13:00:00",505,0,32.41,29.32,2.259,70.58,991,0.821,3.555
"2022-06-29 14:00:00",506,0,32.92,33.23,2.182,78.31,963,0.802,3.244
"2022-06-29 15:00:00",507,0,33.07,32.65,2.43,102.2,864,0.735,2.739
"2022-06-29 16:00:00",508,0,33.51,32.11,2.434,114.1,750.8,0.657,2.099
"2022-06-29 17:00:00",509,0,33.67,31.77,1.881,92.9,571.4,0.495,1.361
"2022-06-29 18:00:00",510,0,33.7,31.2,1.895,89.7,361.4,0.334,0.609
"2022-06-29 19:00:00",511,0,32.02,34.68,1.84,87.7,85.1,0.11,0.063
"2022-06-29 20:00:00",512,0,30.03,39.31,1.108,96.5,9.5,0.027,0
"2022-06-29 21:00:00",513,0,28.15,42.78,0.715,146.4,0,0,0
"2022-06-29 22:00:00",514,0,26.8,46.15,0.405,180.7,0,-0.018,0
"2022-06-29 23:00:00",515,0,25.93,49.8,0.123,235.8,0,-0.034,0
"2022-06-30 00:00:00",516,0,24.61,57.98,0.246,208.1,0,-0.026,0
"2022-06-30 01:00:00",517,0,24.51,67.54,0.293,219.5,0,-0.023,0
"2022-06-30 02:00:00",518,0,24.02,71.2,0.399,237.8,0,-0.019,0
"2022-06-30 03:00:00",519,0,23.08,74.11,0.266,219.2,0,-0.024,0
"2022-06-30 04:00:00",520,0,22.88,77.37,0.598,234.9,0,-0.016,0
"2022-06-30 05:00:00",521,0,22.56,79.46,0.795,244.7,0,-0.012,0.018
"2022-06-30 06:00:00",522,0,22.33,80.4,0.79,234.3,6.266,0.019,0.405
"2022-06-30 07:00:00",523,0,23.37,75.77,0.913,220.7,114,0.091,1.121
"2022-06-30 08:00:00",524,0,25.94,63.04,1.162,230.7,313.3,0.234,1.856
"2022-06-30 09:00:00",525,0,28.3,53.22,0.946,220.1,521.5,0.394,2.526
"2022-06-30 10:00:00",526,0,30.37,43.56,1.27,169.2,711.4,0.559,3.068
"2022-06-30 11:00:00",527,0,32.33,35.7,1.234,129,904,0.718,3.431
"2022-06-30 12:00:00",528,0,33.96,31.58,2.159,117.2,1001,0.84,3.591
"2022-06-30 13:00:00",529,0,34.7,29.69,2.515,94.5,1011,0.873,3.522
"2022-06-30 14:00:00",530,0,35.21,29.01,2.726,93.8,1002,0.883,3.232
"2022-06-30 15:00:00",531,0,35.16,28.26,2.62,103,829,0.745,2.743
"2022-06-30 16:00:00",532,0,34.96,33.52,3.123,124.1,705.9,0.671,2.095
"2022-06-30 17:00:00",533,0,35.11,31.93,2.163,124.7,588.7,0.535,1.355
"2022-06-30 18:00:00",534,0,34.5,34.92,2.266,115.1,322.9,0.329,0.606
"2022-06-30 19:00:00",535,0,32.46,38.78,3.225,137.9,72.3,0.177,0.063
"2022-06-30 20:00:00",536,0,31.09,44.55,2.604,150.6,10.26,0.085,0
"2022-06-30 21:00:00",537,0,29.32,48.36,1.356,173.5,0,0.028,0
"2022-06-30 22:00:00",538,0,28.11,54.28,1.672,180.3,0,0.035,0
"2022-06-30 23:00:00",539,0,27.45,63.97,2.49,175.2,0,0.044,0
"2022-07-01 00:00:00",540,0,26.49,69.56,2.151,181.5,0,0.026,0
"2022-07-01 01:00:00",541,0,25.34,72.94,1.496,186,0,0.008,0
"2022-07-01 02:00:00",542,0,24.49,77.55,1.446,185.4,0,0.003,0
"2022-07-01 03:00:00",543,0,23.61,83.3,1.084,191.9,0,-0.007,0
"2022-07-01 04:00:00",544,0,22.9,87.1,1.047,203,0,-0.011,0
"2022-07-01 05:00:00",545,0,22.48,90.9,1.169,207.6,0,-0.012,0.017
"2022-07-01 06:00:00",546,0,22.43,91.4,1.022,210.7,6.56,0.013,0.397
"2022-07-01 07:00:00",547,0,23.23,84.9,1.19,215,117.9,0.086,1.107
"2022-07-01 08:00:00",548,0,25.15,74.25,1.493,223.1,318,0.228,1.841
"2022-07-01 09:00:00",549,0,27.76,60.14,1.369,228.3,526.5,0.394,2.502
"2022-07-01 10:00:00",550,0,30.66,50.49,1.201,188.1,717.4,0.56,3.04
"2022-07-01 11:00:00",551,0,32.44,42.02,1.196,55.91,859,0.684,3.402
"2022-07-01 12:00:00",552,0,34.18,37.06,1.375,69.98,1004,0.815,3.557
"2022-07-01 13:00:00",553,0,35.67,29.84,2.169,69.93,1050,0.901,3.508
"2022-07-01 14:00:00",554,0,35.78,33.05,2.377,80.8,835,0.751,3.216
"2022-07-01 15:00:00",555,0,36.21,29.79,2.756,97.8,923,0.834,2.726
"2022-07-01 16:00:00",556,0,36.32,30.29,2.687,117.7,771.2,0.716,2.091
"2022-07-01 17:00:00",557,0,36.31,32.58,2.862,109.8,627.4,0.613,1.354
"2022-07-01 18:00:00",558,0,34.42,41.99,3.816,132,346.4,0.419,0.601
"2022-07-01 19:00:00",559,0,32.26,47.23,3.933,136.6,79,0.197,0.063
"2022-07-01 20:00:00",560,0,30.94,50.11,2.961,151,10.45,0.084,0
"2022-07-01 21:00:00",561,0,29.59,53.9,2.14,159,0,0.05,0
"2022-07-01 22:00:00",562,0,28.54,58,2.405,159.7,0,0.05,0
"2022-07-01 23:00:00",563,0,27.72,62.3,2.403,174.9,0,0.043,0
"2022-07-02 00:00:00",564,0,26.79,73.65,1.73,189.5,0,0.018,0
"2022-07-02 01:00:00",565,0,25.98,78.82,1.711,194.9,0,0.008,0
"2022-07-02 02:00:00",566,0,25.27,82.5,1.645,197.6,0,0.002,0
"2022-07-02 03:00:00",567,0,24.65,83.7,1.376,204.3,0,-0.004,0
"2022-07-02 04:00:00",568,0,24.22,85,1.518,196.4,0,-0.003,0
"2022-07-02 05:00:00",569,0,23.83,87.1,1.583,193.6,0,-0.004,0.017
"2022-07-02 06:00:00",570,0,23.3,90.5,1.386,184,5.473,0.018,0.393
"2022-07-02 07:00:00",571,0,23.65,88.5,1.266,187.3,101.6,0.078,1.1
"2022-07-02 08:00:00",572,0,24.82,78.84,2.103,190.1,293.6,0.208,1.832
"2022-07-02 09:00:00",573,0,27.43,63.58,2.155,190.9,522.2,0.394,2.498
"2022-07-02 10:00:00",574,0,29.46,53.63,2.669,184.3,714,0.565,3.035
"2022-07-02 11:00:00",575,0,31.74,44.74,2.168,197.1,860,0.7,3.399
"2022-07-02 12:00:00",576,0,32.89,44.29,1.957,186.4,753.1,0.643,3.549
"2022-07-02 13:00:00",577,0,34.31,37.83,2.194,151.3,882,0.758,3.482
"2022-07-02 14:00:00",578,0,35.03,35.09,2.514,147.5,801,0.721,3.2
"2022-07-02 15:00:00",579,0,34.75,31.5,2.579,169.2,497.1,0.514,2.721
"2022-07-02 16:00:00",580,0,34.49,33.77,3.079,156,305.1,0.406,2.087
"2022-07-02 17:00:00",581,0,33.94,35.57,2.811,158.5,152.1,0.284,1.354
"2022-07-02 18:00:00",582,0,34,34.19,2.644,168.1,171.9,0.231,0.606
"2022-07-02 19:00:00",583,0,33.06,39.36,2.938,172.5,54.78,0.153,0.063
"2022-07-02 20:00:00",584,0,31.99,44.55,2.713,170.4,9.65,0.113,0
"2022-07-02 21:00:00",585,0,30.8,47.85,1.856,174.6,0,0.073,0
"2022-07-02 22:00:00",586,0,29.87,59.42,2.422,179,0,0.079,0
"2022-07-02 23:00:00",587,0,28.31,69.02,2.814,185.4,0,0.059,0
